legal_entity_id,hospital_legal_entity_name,aliases_or_campus_names,institution_category,province,province_en,city,city_en,tertiary_grade_a_analysis_start_year,primary_source_urls
LE000266,巴中市中医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,巴中市,Bazhong,2019,https://m.dayi.org.cn/hospital/2771
LE000267,巴中市中心医院(巴中市人民医院),巴中市中心医院,general_hospital,四川省,Sichuan,巴中市,Bazhong,2014,https://hsgp.scyxkj.org.cn/WebSite/List/HospitalDetail.aspx?strUrlEncrypt=6fe9a063cfd03e012f0ab54b7192172d%7C54102101579748545199102100485110148495010248979853529855495750495550100
LE000268,平昌县人民医院,,general_hospital,四川省,Sichuan,巴中市,Bazhong,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000269,剑阁县中医医院,剑阁县中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,广元市,Guangyuan,2018,https://www.dayi.org.cn/hospital/1134344
LE000270,广元市中医医院,广元市中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,广元市,Guangyuan,2014,https://jsj.cngy.gov.cn/mshow/f23e2f911d7d476ea2458828dfd7582e.html
LE000271,广元市中心医院,,general_hospital,四川省,Sichuan,广元市,Guangyuan,2014,https://www.gyszxyy.cn/list.html?cls1=1&cls2=15
LE000272,广元市第一人民医院,,general_hospital,四川省,Sichuan,广元市,Guangyuan,2014,https://www.gys072.cn/article.html?id=123
LE000273,广元市精神卫生中心,广元市第三人民医院;广元市第四人民医院,specialized_hospital,四川省,Sichuan,广元市,Guangyuan,2014,https://www.gys072.cn/article.html?id=123
LE000275,苍溪县中医医院,苍溪县中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,广元市,Guangyuan,2019,https://www.cncx.gov.cn/collect/info/20230807110254362.html
LE000276,岳池县人民医院,,general_hospital,四川省,Sichuan,广安市,Guangan,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000277,广安市人民医院,,general_hospital,四川省,Sichuan,广安市,Guangan,2014,https://gasrmyy.com/yiyuangonggao/renshixinxi/2025010210121.html
LE000278,中江县人民医院,,general_hospital,四川省,Sichuan,德阳市,Deyang,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000279,德阳市人民医院,,general_hospital,四川省,Sichuan,德阳市,Deyang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000281,四川友谊医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000282,四川大学华西医院,四川大学华西医院(温江院区),general_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000283,四川大学华西口腔医院,,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000284,四川大学华西第二医院,四川大学华西第二医院(锦江院区),specialized_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000285,四川大学华西第四医院,,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://wcsn.scu.edu.cn/info/1078/1103.htm
LE000286,四川现代医院,四川现代医院(高新院区);四川现代医院武候院区,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000287,四川省中西医结合医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://scszxy.com/News/View.asp?ID=86
LE000288,四川省医学科学院·四川省人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.samsph.cn/intro/
LE000290,四川省第二中医医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.sohu.com/a/440316226_798829
LE000291,四川省第四人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2018,https://www.pharnexcloud.com/data/zcfg_183dc63779b01b884e4c5195d819ad9d.html
LE000292,四川省肿瘤医院,,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000293,四川省骨科医院,,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.sczyyjkfw.cn/nd.jsp?id=104
LE000295,四川锦欣西囡妇女儿童医院,四川锦欣妇女儿童医院,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000296,崇州市人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2020,https://www.xn--gmqr3i68juyaffp44fww1e.cn/yygk
LE000297,彭州市中医医院,彭州市中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2019,https://www.dayi.org.cn/hospital/1155796.html
LE000298,彭州市人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,https://iot.china.com.cn/content/2021-04/07/content_41522651.html
LE000300,成都中医药大学附属医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000301,成都体育学院附属体育医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2018,https://m.dayi.org.cn/hospital/1152652
LE000302,成都八一骨科医院,成都军区八一骨科医院,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2015,https://weixin.91160.com/unit/profile.html?unit_id=200060801
LE000303,成都医学院第一附属医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2018,https://www.pharnexcloud.com/data/zcfg_183dc63779b01b884e4c5195d819ad9d.html
LE000304,成都大学附属医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://cdfy120.cdu.edu.cn/xygk/yyls.htm
LE000305,成都市中西医结合医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000306,成都市公共卫生临床医疗中心,,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.dayi.org.cn/hospital/1156556.html
LE000307,成都市双流区第一人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000309,成都市新都区中医医院,成都市新都区中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2019,https://www.ylrj.cn/hospital/4002334.html
LE000310,成都市新都区人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000311,成都市温江区人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000312,成都市第七人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000313,成都市第三人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000314,成都市第二人民医院,,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.dayi.org.cn/hospital/1134885
LE000315,成都市第五人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.gys072.cn/article.html?id=123
LE000316,成都市第六人民医院,成都市第六人民医院(东虹院区);成都市第六人民医院(金牛院区),general_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.scylws.org/News_show.asp?ID=3016
LE000317,成都市第四人民医院,,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.gys072.cn/article.html?id=123
LE000318,成都市郫都区中医医院,成都市郫都区中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2018,https://www.dayi.org.cn/hospital/1152482
LE000319,成都市郫都区人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2020,http://sc.people.com.cn/n2/2020/0225/c345509-33824948.html
LE000320,成都市青白江区人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000322,成都爱迪眼科医院,,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2021,https://www.028aidi.com/news/2741.html
LE000323,成都肛肠专科医院,成都痔瘘专科医院,specialized_hospital,四川省,Sichuan,成都市,Chengdu,2019,https://wap.cdsgczkyy.cn//a/xinwen
LE000324,成都西区医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000325,成飞医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2017,https://sc.cnr.cn/sc/2014fz/20180129/t20180129_524116552.shtml
LE000326,核工业四一六医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2018,https://sc.cnr.cn/sc/2014fz/20180129/t20180129_524116552.shtml
LE000328,简阳市中医医院,简阳市中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2019,https://www.sohu.com/a/363804931_355475
LE000329,简阳市人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2014,https://www.dayi.org.cn/hospital/1128039
LE000330,西藏自治区人民政府驻成都办事处医院,四川大学华西医院西藏成办分院,general_hospital,四川省,Sichuan,成都市,Chengdu,2018,https://cdbsc.xizang.gov.cn/xwzx/gzdt/201907/t20190725_88270.html
LE000331,三六三医院,通用医疗三六三医院;通用医疗三六三医院(犀浦院区),general_hospital,四川省,Sichuan,成都市,Chengdu,2018,https://gtmed.com.cn/xwzx/gsxw/index_28.html
LE000332,都江堰市中医医院,都江堰市中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,成都市,Chengdu,2019,https://www.sohu.com/a/363804931_355475
LE000333,都江堰市人民医院,,general_hospital,四川省,Sichuan,成都市,Chengdu,2020,http://sc.people.com.cn/n2/2020/0225/c345509-33824948.html
LE000334,攀枝花市中西医结合医院,攀枝花学院附属医院,traditional_chinese_and_western_medicine_hospital,四川省,Sichuan,攀枝花市,Panzhihua,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000335,攀枝花市中心医院,,general_hospital,四川省,Sichuan,攀枝花市,Panzhihua,2014,https://www.cpch1965.cn/h-col-602.html
LE000337,攀枝花市第三人民医院,,specialized_hospital,四川省,Sichuan,攀枝花市,Panzhihua,2014,https://www.pzhsyy.org/into_history/
LE000338,攀钢集团总医院,攀枝花钢铁集团公司职工总医院,general_hospital,四川省,Sichuan,攀枝花市,Panzhihua,2024,https://pgjtzyy.umcare.cn/mdyq/yygk/yyjj/
LE000339,泸州市中医医院,泸州市中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,泸州市,Luzhou,2014,https://www.scylws.org/News_show.asp?id=1185
LE000340,泸州市人民医院,泸州市人民医院(沙茜院区),general_hospital,四川省,Sichuan,泸州市,Luzhou,2018,https://sc.cnr.cn/sc/2014fz/20180129/t20180129_524116552.shtml
LE000341,西南医科大学附属口腔医院,西南医科大学口腔医学院附属口腔医院,specialized_hospital,四川省,Sichuan,泸州市,Luzhou,2014,https://www.swmu.edu.cn/info/1077/2581.htm
LE000342,西南医科大学附属中医医院,,general_hospital,四川省,Sichuan,泸州市,Luzhou,2014,https://www.swmutcm.net.cn/ygb/info/1073/13091.htm
LE000343,西南医科大学附属医院,西南医科大学附属医院(康健中心院区);西南医科大学附属医院(忠山院区),general_hospital,四川省,Sichuan,泸州市,Luzhou,2014,https://www.swmu.edu.cn/xqzl/dsj.htm
LE000344,甘孜藏族自治州人民医院,,general_hospital,四川省,Sichuan,甘孜藏族自治州,Garze Tibetan Autonomous Prefecture,2019,https://wsjkw.sc.gov.cn/scwsjkw/gggs/2016/3/1/1f65ffbf10d44bf0880896e8008265e2.shtml
LE000345,仁寿县人民医院,,general_hospital,四川省,Sichuan,眉山市,Meishan,2020,http://sc.people.com.cn/n2/2020/0225/c345509-33824948.html
LE000346,眉山市中医医院,眉山市中医医院(岷东院区);眉山市中医医院旧址,traditional_chinese_medicine_hospital,四川省,Sichuan,眉山市,Meishan,2014,https://www.dayi.org.cn/hospital/1131832
LE000348,眉山市人民医院,,general_hospital,四川省,Sichuan,眉山市,Meishan,2017,https://m.dayi.org.cn/hospital/1135044
LE000349,三台县中医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,绵阳市,Mianyang,2018,https://doc.39.net/y_k104v5c
LE000350,三台县人民医院,,general_hospital,四川省,Sichuan,绵阳市,Mianyang,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000351,四川省科学城医院,,general_hospital,四川省,Sichuan,绵阳市,Mianyang,2020,http://sc.people.com.cn/n2/2020/0225/c345509-33824948.html
LE000352,绵阳市第三人民医院,四川省精神卫生中心,specialized_hospital,四川省,Sichuan,绵阳市,Mianyang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000353,江油市中医医院,江油市中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,绵阳市,Mianyang,2020,https://www.jyszyyy.cn/news/View.asp?ID=828
LE000354,江油市人民医院,,general_hospital,四川省,Sichuan,绵阳市,Mianyang,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000355,绵阳万江眼科医院有限责任公司,绵阳万江眼科医院,specialized_hospital,四川省,Sichuan,绵阳市,Mianyang,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000356,绵阳市中医医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,绵阳市,Mianyang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000357,绵阳市中心医院,,general_hospital,四川省,Sichuan,绵阳市,Mianyang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000359,绵阳市安州区人民医院,,general_hospital,四川省,Sichuan,绵阳市,Mianyang,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000360,四川绵阳四0四医院,绵阳市第一人民医院,specialized_hospital,四川省,Sichuan,绵阳市,Mianyang,2014,https://news.cmc.edu.cn/info/1004/1668.htm
LE000362,自贡市第一人民医院,,general_hospital,四川省,Sichuan,自贡市,Zigong,2014,https://www.zgm.cn/content/5eba5ab424875
LE000363,自贡市第三人民医院,,general_hospital,四川省,Sichuan,自贡市,Zigong,2020,http://sc.people.com.cn/n2/2020/0225/c345509-33824948.html
LE000364,自贡市中医医院,自贡市第二人民医院,traditional_chinese_medicine_hospital,四川省,Sichuan,自贡市,Zigong,2014,https://www.zgszyyy.cn/ls.html
LE000365,自贡市精神卫生中心,自贡市第五人民医院,specialized_hospital,四川省,Sichuan,自贡市,Zigong,2014,https://www.zgmhc.cn/gk/dsj.html
LE000366,自贡市第四人民医院,,general_hospital,四川省,Sichuan,自贡市,Zigong,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000367,安岳县中医医院,安岳县中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,资阳市,Ziyang,2019,https://s.dayi.org.cn/mip/s/hospital/2708.html
LE000368,资阳市中医医院,资阳市中医院,traditional_chinese_medicine_hospital,四川省,Sichuan,资阳市,Ziyang,2019,https://s.dayi.org.cn/mip/s/hospital/1155656.html
LE000369,资阳市中心医院,资阳市第一人民医院,general_hospital,四川省,Sichuan,资阳市,Ziyang,2017,https://s.dayi.org.cn/mip/s/hospital/1156966.html
LE000370,资阳市精神病医院,资阳市第四人民医院;资阳市第四人民医院(新区),general_hospital,四川省,Sichuan,资阳市,Ziyang,2017,https://s.dayi.org.cn/mip/s/hospital/1156967.html
LE000371,大竹县人民医院,,general_hospital,四川省,Sichuan,达州市,Dazhou,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000372,宣汉县人民医院,,general_hospital,四川省,Sichuan,达州市,Dazhou,2021,http://sc.people.com.cn/n2/2021/0408/c345509-34664755.html
LE000373,达州市中心医院,,general_hospital,四川省,Sichuan,达州市,Dazhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000374,达州市中西医结合医院,,traditional_chinese_and_western_medicine_hospital,四川省,Sichuan,达州市,Dazhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000375,遂宁市中医院,,traditional_chinese_medicine_hospital,四川省,Sichuan,遂宁市,Suining,2014,https://s.dayi.org.cn/mip/s/hospital/1131925.html
LE000376,遂宁市中心医院,,general_hospital,四川省,Sichuan,遂宁市,Suining,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/9de3ec03ae2d4a2d8b7f24117112ef11.shtml
LE000377,阿坝藏族羌族自治州人民医院,阿坝州人民医院,general_hospital,四川省,Sichuan,阿坝藏族羌族自治州,Ngawa Tibetan and Qiang Autonomous Prefecture,2016,https://www.youlai.cn/yyk/hospindex/5541/
LE000378,雅安市中医医院(雅安市中医医院互联网医院）,雅安市中医医院,traditional_chinese_medicine_hospital,四川省,Sichuan,雅安市,Yaan,2017,https://www.yaan.gov.cn/gongkai/show/20170707120957-755237-00-000.html
LE000379,雅安市人民医院,雅安市人民医院(大兴院区),general_hospital,四川省,Sichuan,雅安市,Yaan,2014,https://www.dayi.org.cn/hospital/1189?from=sg
LE000380,雅安市第四人民医院,,specialized_hospital,四川省,Sichuan,雅安市,Yaan,2018,https://sc.cnr.cn/sc/2014fz/20180129/t20180129_524116552.shtml
LE000383,中国医学科学院血液病医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000384,天津市第五中心医院,北京大学滨海医院,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/ZWGK3158/ggqsydwxx/yynew/qsyy/202409/t20240923_6736767.html
LE000385,天津市口腔医院,南开大学口腔医院；南开大学附属口腔医院；天津市整形外科医院,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000386,天津中医药大学第一附属医院,,traditional_chinese_medicine_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/XWZX6600/YQFKDT1752/202008/t20200829_3602605.html
LE000387,天津中医药大学第二附属医院,,traditional_chinese_medicine_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.tjzyefy.com/yygk/dsj/index2.shtml
LE000389,天津医科大学口腔医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000390,天津医科大学总医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.heartabc.com/a/20130603/20130603155700011810592135.html
LE000391,天津医科大学朱宪彝纪念医院,天津医科大学代谢病医院,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.91boshi.net/news/heci/2015/19096.html
LE000392,天津医科大学眼科医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2017,https://s.dayi.org.cn/mip/s/hospital/1156974.html
LE000393,天津医科大学第二附属医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.dayi.org.cn/hospital/1133526.html
LE000394,天津医科大学附属肿瘤医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.tjmuch.com/system/2011/08/25/010085444.shtml
LE000395,天津市天津医院,天津大学天津医院,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000396,天津市中医药研究院附属医院,,traditional_chinese_medicine_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/XWZX6600/YQFKDT1752/202008/t20200829_3602605.html
LE000398,天津市中心妇产科医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000399,天津市中西医结合医院,天津市南开医院,traditional_chinese_and_western_medicine_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.tadi.net.cn/zuopin/e-C96431.html
LE000400,天津市人民医院,天津市人民医院滨江分院,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000401,天津市儿童医院,天津市儿童医院(马场院区),specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000403,天津市北辰区中医医院,,traditional_chinese_medicine_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/XWZX6600/YQFKDT1752/202008/t20200829_3602605.html
LE000404,天津市北辰医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2018,https://medical.nankai.edu.cn/2023/1027/c6501a526123/page.htm
LE000405,天津市安定医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.a-hospital.com/w/%E5%A4%A9%E6%B4%A5%E5%B8%82%E4%B8%89%E7%BA%A7%E7%94%B2%E7%AD%89%E5%8C%BB%E9%99%A2%E5%88%97%E8%A1%A8
LE000406,天津市宝坻区人民医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://jyb.bddhospital.com/yyfz
LE000408,天津市武清区中医医院,天津市武清区中医院,traditional_chinese_medicine_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/XWZX6600/YQFKDT1752/202008/t20200829_3602605.html
LE000409,天津市海河医院,天津市肺科医院,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/ZWGK3158/GSGG247/202008/t20200803_3354713.html
LE000410,天津市环湖医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s6496/200708/301607dc805647dc827de0dc043bcc66.shtml
LE000411,天津市眼科医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.tj.gov.cn/zwgk/ggqsydwxxgk/ylws/yy/202409/t20240905_6719258.html
LE000412,天津市第一中心医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000413,天津市第三中心医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000414,天津市第二人民医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000415,天津市第四中心医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/ZWGK3158/GSGG247/202008/t20200803_3354713.html
LE000417,天津市胸科医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.chesthospital.com/yygk/index.shtml
LE000418,天津市蓟州区人民医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/ZWGK3158/GSGG247/202008/t20200803_3354713.html
LE000419,天津市静海区医院,,general_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://wsjk.tj.gov.cn/ZWGK3158/GSGG247/202008/t20200803_3354713.html
LE000421,泰达国际心血管病医院,,specialized_hospital,天津市,Tianjin,天津市,Tianjin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/7d235e74991847f791c88c2c48a7208a.shtml
LE000422,宁夏医科大学附属中医医院,宁夏医科大学附属回医中医院,traditional_chinese_medicine_hospital,宁夏回族自治区,Ningxia,吴忠市,Wuzhong,2014,https://www.nxmu.edu.cn/nxykdxhuiyizhongyi/info/1054/2887.htm
LE000424,宁夏医科大学总医院,,general_hospital,宁夏回族自治区,Ningxia,银川市,Yinchuan,2014,https://www.nyfy.com.cn/hospitalization_guide1_g7yU_78.html
LE000425,银川市第一人民医院,宁夏医科大学第二附属医院,general_hospital,宁夏回族自治区,Ningxia,银川市,Yinchuan,2014,https://www.chinanews.com/sh/2014/02-14/5839225.shtml
LE000426,宁夏回族自治区中医医院,宁夏医科大学附属自治区中医院,traditional_chinese_medicine_hospital,宁夏回族自治区,Ningxia,银川市,Yinchuan,2014,https://www.srmyy.com/index.php?a=show&id=1172&m=news
LE000427,银川市中医医院,宁夏医科大学附属银川市中医院,traditional_chinese_medicine_hospital,宁夏回族自治区,Ningxia,银川市,Yinchuan,2014,https://s.dayi.org.cn/mip/s/hospital/1134009.html
LE000429,宁夏回族自治区人民医院,宁夏回族自治区人民医院西夏分院,general_hospital,宁夏回族自治区,Ningxia,银川市,Yinchuan,2014,https://archiverm.yingjiesheng.com/job-001-268-268.html
LE000431,亳州市人民医院,,general_hospital,安徽省,Anhui,亳州市,Bozhou,2014,https://www.ylrj.cn/hospital/4002941.html
LE000432,六安市中医院,,traditional_chinese_medicine_hospital,安徽省,Anhui,六安市,Liuan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000433,六安市人民医院,,general_hospital,安徽省,Anhui,六安市,Liuan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000434,中国科学技术大学附属第一医院（安徽省立医院）,中国科学技术大学附属第一医院;安徽省立医院南区;安徽省立医院西区;安徽省肿瘤医院;中国科学技术大学附属第一医院西区,general_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.ahslyy.com.cn/xiqu
LE000435,合肥市滨湖医院,,general_hospital,安徽省,Anhui,合肥市,Hefei,2018,https://www.ylrj.cn/hospital/400439.html
LE000436,合肥市第一人民医院,合肥市第一人民医院(滨湖院区),general_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.hfyy.cn/col137/index
LE000437,合肥市第二人民医院,合肥市第二人民医院(广德路院区),general_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000438,合肥市第四人民医院,,general_hospital,安徽省,Anhui,合肥市,Hefei,2019,https://m.dayi.org.cn/hospital/1128745.html
LE000439,安徽中医药大学第一附属医院,,traditional_chinese_medicine_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000440,安徽中医药大学第二附属医院,,specialized_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://s.dayi.org.cn/mip/s/hospital/1129816.html
LE000441,安徽医科大学第一附属医院,安徽医科大学第一附属医院(南区);安徽医科大学第一附属医院(高新院区),general_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
