Year,省级,省级码,min,max,grid_num,pop_num,snap_invalid_pop_pct,valid_acc_grid_num,valid_acc_pop_num,valid_acc_pop_pct,inequality_population_universe,pop_mean,pop_25%,pop_median,pop_75%,pop_std,pop_gini,pop_theil,pop_atkinson_05,zero_access_pop_pct,p90_p10,p80_p20,pop_theil_within_city,pop_theil_between_city,pop_theil_decomp_sum,pop_theil_decomp_residual,pop_theil_within_city_share_pct,pop_theil_between_city_share_pct,pop_theil_city_count
2014,广东省,440000,0.0,52.83577346801758,215999,105781753.0,0.0,215999,105781753.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,12.212504586441144,3.8720536890808757,9.496221890506975,18.832604221288893,10.730112641381233,0.4843908182844492,0.41303051216327025,0.2614354085025128,14.37706841557069,,10.123444230062775,0.18360172291837484,0.22942878924489474,0.4130305121632696,0.0,44.45233887364663,55.547661126353375,21
2014,广西壮族自治区,450000,0.0,52.032798767089844,292546,46746755.0,0.0,292546,46746755.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.021898544614078,0.0,3.0659255289145033,17.80686721048857,14.87792157748155,0.679240888146033,0.8773137711027132,0.5248642369936305,40.57318417075153,,,0.6950850946510627,0.18222867645165053,0.8773137711027132,0.0,79.22879106039751,20.77120893960249,14
2014,新疆维吾尔自治区,650000,0.0,49.029232025146484,434799,22186814.0,0.0,434799,22186814.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.787242758444927,0.0,0.0,20.38210196503407,16.880617496156585,0.7058236903963748,0.9972819324566001,0.5958344882423604,53.96684715525176,,,0.32735643566806916,0.6699254967885304,0.9972819324565996,0.0,32.82486376361935,67.17513623638065,15
2014,江苏省,320000,0.0,32.03206253051758,130774,79821398.0,0.0,130774,79821398.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.037103737486033,2.189949174875458,7.364164313531066,13.040704978726994,8.185598863488185,0.4945437250733177,0.42896815873869176,0.2632646837570216,11.642264145762017,,11.67050006110947,0.26206664060234,0.16690151813635223,0.4289681587386922,0.0,61.092329410393134,38.907670589606866,13
2014,江西省,360000,0.0,48.763145446777344,207267,45326188.0,0.0,207267,45326188.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.094301517161306,0.0,5.108005369863203,14.245490363021204,14.194584268259288,0.6470544902679469,0.7702690593360647,0.45683577960689736,31.920500351805455,,,0.511708695485741,0.25856036385032377,0.7702690593360648,0.0,66.4324613956076,33.5675386043924,11
2014,河北省,130000,0.0,34.40122985839844,271000,72953426.0,0.0,271000,72953426.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,7.724772382194503,0.2940479071869973,5.877218246459961,12.849826668928975,7.649546392361612,0.542002788380972,0.5376279626536739,0.34633081810320243,21.014198839681637,,,0.4374489785237867,0.10017898412988746,0.5376279626536742,0.0,81.3664855459871,18.6335144540129,11
2014,河南省,410000,0.0,49.9134407043457,228566,95492938.0,0.0,228566,95492938.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.375658927983487,0.0,4.487984033919174,12.591376167072154,10.514607408091805,0.6331908433330062,0.7340701007810738,0.43909683839463076,29.418176451959198,,,0.3279649825759825,0.4061051182050912,0.7340701007810737,0.0,44.677610793167766,55.322389206832234,18
2014,浙江省,330000,0.0,52.80101013183594,129987,55133230.0,0.0,129987,55133230.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,13.86202291348883,5.388024436318376,11.375037043516489,19.22615180091635,11.36253790272939,0.44240273920827533,0.3321610332619572,0.1906142192842094,5.20696683288826,24.399459986668802,4.678068617322223,0.21674312763309,0.11541790562886733,0.33216103326195734,0.0,65.25242455581973,34.74757544418027,11
2014,海南省,460000,0.0,40.34518051147461,37882,8767903.0,0.0,37882,8767903.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,12.556846684333337,0.0,4.858787536621094,23.37872730843237,14.79991110966546,0.6225931536281216,0.734358001207632,0.45715156854927363,33.605743585438844,,,0.11331969291115884,0.6210383082964737,0.7343580012076325,0.0,15.431123883011772,84.56887611698824,18
2014,湖北省,420000,0.0,89.90049743652344,243644,58100615.0,0.0,243644,58100615.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,14.130168310541984,0.0,7.394801982886511,27.225787011480165,15.503573564417142,0.5913236391285697,0.6529072578400913,0.4119831091528974,26.52191375254806,,,0.40762255918476065,0.24528469865533076,0.6529072578400914,0.0,62.43192341485575,37.56807658514425,17
2014,湖南省,430000,0.0,46.849822998046875,270484,66763668.0,0.0,270484,66763668.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.325855857495867,0.0,4.277298442529838,15.395159024850592,11.634208902054343,0.6372372434573976,0.7491675165492276,0.4540560902682951,31.89050367933649,,,0.4596239987101347,0.2895435178390935,0.7491675165492282,0.0,61.35129841550365,38.64870158449635,14
2014,甘肃省,620000,0.0,40.81117248535156,328722,25967712.0,0.0,328722,25967712.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.992176677259344,0.0,0.0,18.11273243608634,12.701748569983698,0.7025949641414053,0.9968614690160694,0.5992639094046351,54.16231510885518,,,0.5288746318630762,0.46798683715299383,0.99686146901607,0.0,53.05397472981779,46.94602527018221,14
2014,福建省,350000,0.0,38.068695068359375,154104,37333056.0,0.0,154104,37333056.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.926100221634487,0.6904360125591229,7.731233973450382,18.416836261749268,11.03325032996223,0.5489757746458479,0.5426457109073368,0.3463731142272477,22.993804739692354,,,0.3431950814901201,0.1994506294172167,0.5426457109073368,0.0,63.24477916102514,36.75522083897485,9
2014,西藏自治区,540000,0.0,41.230655670166016,575074,4054954.0,0.0,575074,4054954.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.7468956159113604,0.0,0.0,0.0,11.329678438294653,0.9073004954161022,2.2843356997457813,0.8951332484966888,88.94549728554257,,,0.4541482922620883,1.8301874074836924,2.284335699745781,0.0,19.880978628168773,80.11902137183121,7
2014,贵州省,520000,0.0,77.2181396484375,228201,35308128.0,0.0,228201,35308128.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.931289737234817,0.0,0.12186347741273142,15.539398905921118,13.05226710240997,0.7090777015531209,0.989780712403657,0.5818441993750555,49.270683509474075,,,0.6758377916233158,0.3139429207803408,0.9897807124036566,0.0,68.28156814473192,31.718431855268086,9
2014,辽宁省,210000,0.0,46.22200393676758,211402,44418301.0,0.0,211402,44418301.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,16.99770819228764,2.1445648670196533,14.124815445582009,28.0101211079117,14.933494704974526,0.4960430051378478,0.45609195820601156,0.30498204501518056,19.320556632726678,,238.9901000102942,0.3129332009405994,0.14315875726541138,0.4560919582060108,0.0,68.61186550437961,31.388134495620385,14
2014,重庆市,500000,0.0,31.8900203704834,109803,29266395.0,0.0,109803,29266395.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.804696166888913,1.7681031227111816,8.471071101249532,17.829341834148842,8.318083897020921,0.481646810268089,0.4322071291214637,0.2884154298042868,17.082226902220107,,41.55983902727396,0.43220712912146597,0.0,0.43220712912146597,0.0,100.00000000000051,0.0,1
2014,陕西省,610000,0.0,47.74028778076172,281852,37889120.0,0.0,281852,37889120.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.632872788038515,0.0,6.885342827614616,17.706057811639248,9.830607916064471,0.5570123178579391,0.5974642813575419,0.39411418131470277,28.027008808861225,,,0.36449414773481426,0.23297013362272834,0.5974642813575426,0.0,61.006851640841234,38.993148359158766,10
2014,青海省,630000,0.0,48.117088317871094,312672,5733572.0,0.0,312672,5733572.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,18.6664110105888,0.0,3.7342941714310323,41.078308699967025,20.451336290077244,0.5848846144776262,0.7461491720005937,0.5062458144487575,46.135620168369734,,,0.18459037401128509,0.56155879798931,0.746149172000595,0.0,24.739071078288067,75.26092892171194,8
2014,黑龙江省,230000,0.0,69.65190887451172,520335,38764549.0,0.0,520335,38764549.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,19.5668466943403,0.0,7.4000043869018555,34.7007308847764,23.868036528502053,0.6411557680143514,0.7909135512118995,0.497166993377678,39.46764091077134,,,0.6032858283956557,0.18762772281624462,0.7909135512119003,0.0,76.27708837094185,23.722911629058142,13
2014,,,0.0,48.099449157714844,20324,2170017.0,0.0,20324,2170017.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.40164683418948,0.0,0.0,5.898945999239745,7.501173599215984,0.7570572643921231,1.1372234784922972,0.6178022914314648,50.10651990283947,,,1.137223478492297,0.0,1.137223478492297,0.0,99.99999999999997,0.0,1
2015,上海市,310000,0.0,20.45942497253418,8708,23595989.0,0.0,8708,23595989.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,17.02300416176108,15.911154764321608,18.593507041504218,19.723381453256902,4.140202371386756,0.1140564437310192,0.04284322345495072,0.03177135083276161,1.4382910587049351,1.6680419668072315,1.3112387907994312,0.04284322345495006,0.0,0.04284322345495006,0.0,99.99999999999896,0.0,1
2015,云南省,530000,0.0,81.4105224609375,478436,47062566.0,0.0,478436,47062566.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.348770520674375,0.0,0.0,13.687264337123139,13.684762573585926,0.7523799789882412,1.1721266604673468,0.6596294083050409,60.675571748467775,,,0.7921169395645102,0.3800097209028368,1.172126660467347,0.0,67.57946613454553,32.42053386545447,16
2015,内蒙古自治区,150000,0.0,43.21533203125,900023,25560681.0,0.0,900023,25560681.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.472518547308436,0.0,0.0,15.995050309103064,13.236153138092993,0.7401949371127781,1.1388440780049636,0.6538346210025321,60.632191294120844,,,0.5460392917416055,0.5928047862633576,1.1388440780049631,0.0,47.946799942812355,52.05320005718765,12
2015,北京市,110000,0.0,26.77458381652832,21079,20094025.0,0.0,21079,20094025.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,21.37552328100384,19.323935381990914,23.626052433960652,25.605567386251618,5.982805507821481,0.13884235160815694,0.05342900094888792,0.035746148151938884,0.8171384279655272,2.0655814256052483,1.4442837977073173,0.05342900094889025,0.0,0.05342900094889025,0.0,100.000000000005,0.0,1
2015,吉林省,220000,0.0,56.403297424316406,238579,28109772.0,0.0,238579,28109772.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,12.434379677274817,0.0,3.1141781330108644,21.769261304069968,16.515117812014264,0.6735962709036338,0.8839634368390034,0.5368335660581354,44.16445640327499,,,0.591408053426072,0.29255538341293175,0.8839634368390037,0.0,66.90413073428795,33.09586926571205,9
2015,四川省,510000,0.0,91.6412582397461,576056,82416220.0,0.0,576056,82416220.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.959914570484644,0.0,8.753455294095552,17.787909948497603,12.060267098268612,0.5569760137461062,0.5869699944341099,0.3747101589336036,26.253623376563496,,,0.39491092783770565,0.19205906659640393,0.5869699944341096,0.0,67.2795767385749,32.72042326142508,21
2015,天津市,120000,0.0,32.07460403442383,16432,13156820.0,0.0,16432,13156820.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,22.327961016088903,12.891533198603165,25.516292364849864,31.237609551280098,9.676303703368534,0.23874146461529377,0.11134450635662796,0.06264715248781538,0.06394402294779437,4.197060706819978,3.15685275484771,0.11134450635662851,0.0,0.11134450635662851,0.0,100.0000000000008,0.0,1
2015,宁夏回族自治区,640000,0.0,23.672100067138672,73393,6444763.0,0.0,73393,6444763.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,7.463198596802818,0.0,0.9147311834884542,15.032481407394702,9.218071658507615,0.6446329363552191,0.8386179595749367,0.5289450360355936,44.10640080946344,,,0.19894550064286598,0.6396724589320706,0.8386179595749366,0.0,23.723019328575297,76.2769806714247,5
2015,安徽省,340000,0.0,37.33643341064453,181244,60905426.0,0.0,181244,60905426.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.933238084566375,0.053657542619496415,7.148183841350743,16.945840979467707,9.969890877609895,0.5526913193255463,0.558849350556583,0.3629219947063045,24.413711513979067,,,0.36888249774656234,0.18996685281002046,0.5588493505565828,0.0,66.00750226857667,33.992497731423335,16
2015,山东省,370000,0.0,43.85151290893555,219469,98054864.0,0.0,219469,98054864.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.703684985400049,3.71978970796634,8.587243196915606,15.349205017089844,9.279649639806088,0.4629971413121533,0.36620642587464397,0.21107725984869785,6.41109144774297,30.972887723494715,6.1272212328378615,0.24637896284571825,0.11982746302892577,0.366206425874644,0.0,67.2787109776321,32.72128902236791,16
2015,山西省,140000,0.0,47.24592971801758,224435,36649327.0,0.0,224435,36649327.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.628268774679578,0.617670820332041,7.801604864434872,15.891624450683594,13.076305773843004,0.5801139951017527,0.6051943477293161,0.36597045463252,22.345881003490188,,,0.2895694227997554,0.3156249249295602,0.6051943477293156,0.0,47.84734422689465,52.15265577310535,11
2015,广东省,440000,0.0,39.65813064575195,215936,106701589.0,0.0,215936,106701589.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,12.451045615124862,3.9776707810271468,9.802166529441307,19.653531404020814,10.751593283073843,0.48102567160983634,0.40704534191623715,0.2584941696106702,13.715341202650693,,10.582329090000117,0.17243022293934995,0.2346151189768868,0.40704534191623676,0.0,42.36142885890911,57.6385711410909,21
2015,广西壮族自治区,450000,0.0,63.41775131225586,292594,47153532.0,0.0,292594,47153532.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.816495653940372,0.0,2.926515953542384,16.963674253941555,15.78507295265794,0.7012220178807933,0.9345744599945895,0.5388529399992447,41.2233234193358,,,0.7549539199191084,0.179620540075482,0.9345744599945904,0.0,80.78049981415909,19.219500185840914,14
2015,新疆维吾尔自治区,650000,0.0,52.12753677368164,430564,22380223.0,0.0,430564,22380223.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,14.561904638328997,0.0,0.23381966878046362,26.399375960230827,18.30411497485817,0.6535680693586783,0.8560917039048943,0.545650504112341,49.79251994048495,,,0.4419184596518444,0.4141732442530497,0.8560917039048941,0.0,51.62045813972034,48.379541860279666,15
2015,江苏省,320000,0.0,32.71550369262695,130759,80515839.0,0.0,130759,80515839.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.59218642150248,2.534155607799401,8.416321754455566,13.791406576156616,8.210568506994173,0.4722239041284849,0.394245871312361,0.24586722929086413,10.723172120208545,,9.959814063788837,0.2441175951890986,0.15012827612326296,0.39424587131236155,0.0,61.9201399310746,38.07986006892539,13
2015,江西省,360000,0.0,49.45682144165039,207716,45720433.0,0.0,207716,45720433.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.23171821532031,0.0,5.284815788269043,14.350857734680176,14.173865474596575,0.6395074704320021,0.7469751402283278,0.44153001050322727,29.616714259902132,,,0.4970199639264523,0.2499551763018757,0.746975140228328,0.0,66.53768474470625,33.46231525529375,11
2015,河北省,130000,0.0,34.300743103027344,270721,73589602.0,0.0,270721,73589602.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.06938287407752,0.9241650700569153,6.360428500175476,13.205795584186431,7.66771557267816,0.5215391190183045,0.4915552823804452,0.3134750047241537,17.364294211021825,,66.78889234875415,0.39560830510095046,0.0959469772794952,0.49155528238044566,0.0,80.48093862101237,19.519061378987637,11
2015,河南省,410000,0.0,53.587039947509766,228152,96323588.0,0.0,228152,96323588.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.17512221091116,0.5775077722768868,5.60334062891732,12.869597718150153,10.980653568679328,0.6026586383555514,0.648896230798163,0.37789834196244976,20.405262519913606,,,0.2787912351032955,0.3701049956948679,0.6488962307981634,0.0,42.963916551090655,57.036083448909345,18
2015,浙江省,330000,0.0,49.35383224487305,129913,55612895.0,0.0,129913,55612895.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,14.265125486636512,5.899116049685703,11.792907166583145,19.347171581724236,11.097527885752777,0.42498364433549096,0.306726283000697,0.17791281808712234,4.7901750124678815,19.316332948776843,4.320014166862319,0.20372941222529928,0.10299687077539765,0.30672628300069693,0.0,66.42059175112696,33.57940824887303,11
2015,海南省,460000,0.0,40.80474090576172,37919,8842961.0,0.0,37919,8842961.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,12.444356933352632,0.0,4.668881190450568,23.368391309976577,15.006816771784267,0.6323021904323298,0.7607663441011896,0.4700127712404155,34.79328926136845,,,0.11575958814611997,0.6450067559550696,0.7607663441011896,0.0,15.216181557411637,84.78381844258837,18
2015,湖北省,420000,0.0,101.63517761230469,243851,58605629.0,0.0,243851,58605629.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,15.167845495669656,0.18064152278218193,7.942972031957504,28.902084780507096,16.981758123825728,0.597997736037047,0.6554857531438879,0.40160631931792834,22.959547111080404,,,0.3918080253333569,0.2636777278105309,0.6554857531438878,0.0,59.773690496572826,40.226309503427174,17
2015,湖南省,430000,0.0,50.848812103271484,270288,67344416.0,0.0,270288,67344416.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.756810971097188,0.0,4.433924775163667,15.510656356811523,12.447810151134561,0.6464480798658867,0.772999059205736,0.4647721574802387,32.32534082707021,,,0.46487972259090515,0.3081193366148307,0.7729990592057359,0.0,60.13975270145524,39.860247298544756,14
2015,甘肃省,620000,0.0,43.29652404785156,327382,26193144.0,0.0,327382,26193144.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.681896839239107,0.0,0.0,17.978604278802315,13.44923610946677,0.6950499744277293,0.9536564639272979,0.5755927508889258,50.62185738374897,,,0.512301926607797,0.4413545373195009,0.953656463927298,0.0,53.719756116165996,46.280243883834,14
2015,福建省,350000,0.0,38.320091247558594,154287,37656766.0,0.0,154287,37656766.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.355817475205617,0.5751955509185791,8.456017143840052,18.988019545227523,11.19276285354286,0.5388070431093158,0.5254667023248807,0.3397857580715312,22.640465195550778,,,0.3410640891050858,0.1844026132197949,0.5254667023248807,0.0,64.90688898003965,35.09311101996034,9
2015,西藏自治区,540000,0.0,41.137508392333984,555050,4090330.0,0.0,555050,4090330.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.7153851032072187,0.0,0.0,0.0,11.293155178256134,0.9079910900162852,2.2954113365301985,0.8963571753569147,89.0689015311723,,,0.4486907315051507,1.8467206050250484,2.295411336530199,0.0,19.54729090880081,80.45270909119921,7
2015,贵州省,520000,0.0,57.47706604003906,228147,35615270.0,0.0,228147,35615270.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.633182673804724,0.0,3.2227182440705353,16.109945404247973,12.490383613330101,0.6632859176576464,0.8393628472752583,0.513755109151592,41.009783163233074,,,0.6343751784849863,0.20498766879027253,0.8393628472752588,0.0,75.57818177732028,24.421818222679722,9
2015,辽宁省,210000,0.0,47.15119171142578,211315,44802377.0,0.0,211315,44802377.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,17.038020452961025,1.605865433230708,13.987711585264435,28.311195896839767,15.278946085909565,0.5044735491533199,0.4719450341999739,0.3144337618827475,20.020560516242252,,,0.32282169457011545,0.14912333962985835,0.4719450341999738,0.0,68.40239247719865,31.597607522801358,14
2015,重庆市,500000,0.0,33.40591049194336,109667,29521004.0,0.0,109667,29521004.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.620608515621187,1.317624807357788,8.991318702697754,18.79065286489303,9.225446103497347,0.4920061124468411,0.45130476673036757,0.301390812437798,18.517835640007366,,104.38263293676332,0.4513047667303649,0.0,0.4513047667303649,0.0,99.99999999999942,0.0,1
2015,陕西省,610000,0.0,48.963714599609375,281856,38218126.0,0.0,281856,38218126.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.312862042380731,0.0,7.860540165166847,18.43995092081469,10.54578468805737,0.5554742697122365,0.5888109284504204,0.38712381075049374,26.973596245927915,,,0.37842204541971913,0.21038888303070102,0.5888109284504202,0.0,64.26885560966342,35.73114439033658,10
2015,青海省,630000,0.0,48.243770599365234,309747,5783296.0,0.0,309747,5783296.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,18.56805338408098,0.0,2.4688482714898883,40.732508621741324,20.47873881642099,0.5876872449919721,0.7554052531575983,0.5114116076398489,46.49838085410119,,,0.18752119947566026,0.5678840536819374,0.7554052531575977,0.0,24.823920497219305,75.1760795027807,8
2015,黑龙江省,230000,0.0,72.63984680175781,517590,39102053.0,0.0,517590,39102053.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,20.176433424858338,0.0,7.334739624443701,35.262152203396084,24.668423515417192,0.641801823573312,0.7892289360858636,0.49405221545923506,38.7379353201736,,,0.6071614684371531,0.1820674676487104,0.7892289360858635,0.0,76.93096903521254,23.069030964787448,13
2015,,,0.0,60.74531555175781,20339,2190534.0,0.0,20339,2190534.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.7956099065005136,0.0,0.18677938103148367,6.738978271683057,7.747420643866826,0.739279228640978,1.0707663325593388,0.5962739638334913,48.179621955194484,,,1.0707663325593397,0.0,1.0707663325593397,0.0,100.00000000000009,0.0,1
2016,上海市,310000,0.0,20.489534378051758,8704,23700484.0,0.0,8704,23700484.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,17.054709003905618,15.91005913258201,18.62481462288823,19.755154857227534,4.106138331155905,0.11329001345738565,0.04188403705940786,0.031119626689164903,1.440434718548364,1.6731929033203563,1.3165829278957768,0.04188403705940802,0.0,0.04188403705940802,0.0,100.0,0.0,1
2016,云南省,530000,0.0,80.24317169189453,478444,47271210.0,0.0,478444,47271210.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.87368460660697,0.0,0.0,14.404306411743164,14.485659933834876,0.7523930864136014,1.1681135099194087,0.6569567242682733,60.071220939764395,,,0.7705592929302587,0.39755421698915017,1.1681135099194089,0.0,65.96613140647791,34.03386859352208,16
2016,内蒙古自治区,150000,0.0,41.71159744262695,898421,25673971.0,0.0,898421,25673971.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.90222109749779,0.0,0.0,23.60940218813279,14.147527838529296,0.6670683710290983,0.906193804600407,0.5681737358378554,51.57978483344085,,,0.6702162025284117,0.23597760207199592,0.9061938046004077,0.0,73.9594774457709,26.040522554229096,12
2016,北京市,110000,0.0,26.63215446472168,21084,20183014.0,0.0,21084,20183014.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,21.280047513833704,19.42122375997201,23.53032774381438,25.482879162440742,6.021937898186507,0.13925669000854923,0.055646115847167964,0.037732415146111586,0.705191999569539,2.0533719711927265,1.4325602529429002,0.05564611584716861,0.0,0.05564611584716861,0.0,100.00000000000159,0.0,1
2016,吉林省,220000,0.0,58.128543853759766,238898,28234305.0,0.0,238898,28234305.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,12.46516834869318,0.0,2.848392871094913,21.331196760959763,16.782885389094808,0.6790730492799564,0.8984074995700407,0.5418215691510335,44.48045383089826,,,0.6004003255064294,0.2980071740636121,0.8984074995700415,0.0,66.82939821782077,33.17060178217924,9
2016,四川省,510000,0.0,162.9971923828125,574665,82781414.0,0.0,574665,82781414.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.963830047816673,0.0,9.091635254607803,18.12577233428047,11.704041846576414,0.5413809594776393,0.5567234650229194,0.35903276055869715,25.480163941147467,,,0.3709423544728656,0.18578111055005353,0.5567234650229191,0.0,66.62955269140572,33.37044730859428,21
2016,天津市,120000,0.0,32.34934997558594,16431,13215094.0,0.0,16431,13215094.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,22.588051999636466,13.253976980465698,25.788970288600357,31.548582259126462,9.693188692428382,0.23637363984055926,0.1090897800683625,0.061372495852401565,0.06321559271542071,4.130534436858125,3.0465386727747825,0.10908978006836056,0.0,0.10908978006836056,0.0,99.99999999999878,0.0,1
2016,宁夏回族自治区,640000,0.0,23.505144119262695,73512,6473436.0,0.0,73512,6473436.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,7.430484162876795,0.0,0.9108697376164654,15.019698342440421,9.1597226162476,0.6437700962910058,0.8372432952757349,0.5289599582720785,44.30367427746254,,,0.19588121148769932,0.6413620837880356,0.8372432952757349,0.0,23.395972543821742,76.60402745617826,5
2016,安徽省,340000,0.0,38.584815979003906,181276,61175159.0,0.0,181276,61175159.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.472245538843827,0.0588466369262245,7.8427285944341785,17.815900145836597,10.432151713447764,0.5492112496296186,0.5523538387134713,0.3601135025767429,24.568866261549072,,,0.38190888828666214,0.17044495042680952,0.5523538387134717,0.0,69.1420718965572,30.857928103442806,16
2016,山东省,370000,0.0,84.51323699951172,219650,98488751.0,0.0,219650,98488751.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.545313446131948,4.18036121063786,9.487577469410635,16.57878189626094,9.439195460662438,0.44383250334420987,0.3331637749903943,0.1903372528766505,4.640727954809783,18.84026113391439,6.145092281620777,0.2383909151863728,0.09477285980402161,0.3331637749903944,0.0,71.55367212214051,28.446327877859485,16
2016,山西省,140000,0.0,46.823551177978516,224694,36811668.0,0.0,224694,36811668.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.55463809968355,0.41321608424186707,7.827518336269834,16.339475786544714,13.001378807472712,0.5815776190579056,0.6096780300005771,0.3703666270420697,23.053766539456998,,,0.2955218842807801,0.3141561457197972,0.6096780300005773,0.0,48.471794904681126,51.52820509531888,11
2016,广东省,440000,0.0,40.28872299194336,215830,107174048.0,0.0,215830,107174048.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,13.189019199799018,4.80468035317614,10.304309726390946,20.85357842155583,10.93085683072679,0.4627455551938764,0.3727794413005313,0.23350645341204757,11.287970572876,,6.991706372388615,0.16814034606137662,0.20463909523915458,0.3727794413005312,0.0,45.104511524234915,54.895488475765085,21
2016,广西壮族自治区,450000,0.0,48.35263442993164,292349,47362509.0,0.0,292349,47362509.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.761114065316693,0.0,2.9790787513924655,17.4528878426444,14.733934033955052,0.6844123477744835,0.8909303957734921,0.5292097860306956,41.31449835142813,,,0.6925270993215582,0.198403296451934,0.8909303957734922,0.0,77.73077477285042,22.269225227149565,14
