Year,县级码,县级,min,max,grid_num,pop_num,snap_invalid_pop_pct,valid_acc_grid_num,valid_acc_pop_num,valid_acc_pop_pct,inequality_population_universe,pop_mean,pop_25%,pop_median,pop_75%,pop_std,pop_gini,pop_theil,pop_atkinson_05,zero_access_pop_pct,p90_p10,p80_p20,pop_theil_within_city,pop_theil_between_city,pop_theil_decomp_sum,pop_theil_decomp_residual,pop_theil_within_city_share_pct,pop_theil_between_city_share_pct,pop_theil_city_count
2016,411203.0,陕州区,0.0,24.43331527709961,2255,351830.0,0.0,2255,351830.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,19.11310890432317,15.839716911315918,21.33647746978465,22.481963813952,4.370291826096009,0.1227792143607554,0.0293398379635461,0.016115479189476,0.1244919421311428,1.931391594006377,1.5900600729495753,0.0293398379635463,0.0,0.0293398379635463,0.0,100.0,0.0,1
2016,411221.0,渑池县,0.0,22.202186584472656,1886,362490.0,0.0,1886,362490.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.97212782007506,5.452986747368999,11.966382508139008,16.48834373852438,6.940855522674785,0.3620546566773286,0.2735810251719349,0.2024754830728614,13.778586995503325,,5.533382807716862,0.2735810251719353,0.0,0.2735810251719353,0.0,100.0,0.0,1
2016,411224.0,卢氏县,0.0,9.61490535736084,4870,363468.0,0.0,4870,363468.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.4018301846813065,0.0,0.0,0.0,1.317686097969312,0.9236212766918868,2.363828368881593,0.8954663790568496,86.01444969020656,,,2.3638283688815926,0.0,2.3638283688815926,0.0,100.0,0.0,1
2016,411281.0,义马市,0.0,20.54540252685547,144,143251.0,0.0,144,143251.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,12.19294380999819,9.364609922582956,11.971057658099305,14.947464942932127,3.682124573239836,0.1671095858517105,0.0491378153990845,0.0276778313644791,0.4530509385623835,1.981050589509076,1.68239637282749,0.0491378153990851,0.0,0.0491378153990851,0.0,100.0,0.0,1
2016,411282.0,灵宝市,0.0,23.079668045043945,4011,742004.0,0.0,4011,742004.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.520697385474175,0.9773377622678826,9.36801763088742,12.192901591236671,6.501716211110444,0.4314930294110842,0.3801163549525476,0.2796785005339847,21.853116694788707,,,0.3801163549525479,0.0,0.3801163549525479,0.0,100.0,0.0,1
2016,411302.0,宛城区,0.0,30.735265731811523,1338,947239.0,0.0,1338,947239.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,23.555322945136016,19.82847213745117,26.76308874918227,29.63892039734853,7.765242380835744,0.1728020688107256,0.0700340032951356,0.0450322596928582,0.8230235452721014,2.969994422116387,1.8786509569666645,0.0700340032951354,0.0,0.0700340032951354,0.0,100.0,0.0,1
2016,411303.0,卧龙区,4.524736881256104,30.76839828491211,1415,904617.0,0.0,1415,904617.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,26.929398294671,24.66555726905327,28.59612518771664,30.536239380671457,4.352624477023965,0.0843197049637142,0.0143332429367596,0.0075612209250242,0.0,1.5141967046881943,1.2906721710839224,0.0143332429367597,0.0,0.0143332429367597,0.0,100.0,0.0,1
2016,411321.0,南召县,0.0,23.19279670715332,3849,591289.0,0.0,3849,591289.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,8.375146284904567,0.6176533622541104,7.4236035416138675,14.756265868792358,7.368265372060136,0.498166189458251,0.4684078334802495,0.3148548448102457,18.95435227105527,,409.4760061035603,0.4684078334802493,0.0,0.4684078334802493,0.0,100.0,0.0,1
2016,411322.0,方城县,0.0,26.375408172607425,3539,964781.0,0.0,3539,964781.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,6.279370410642862,0.0,1.4736446228570643,10.908461951861415,8.59240845358914,0.6834536865769296,0.8900834293053005,0.5103405380272368,31.749174164914116,,,0.8900834293053004,0.0,0.8900834293053004,0.0,99.99999999999996,0.0,1
2016,411323.0,西峡县,0.0,10.550207138061523,4496,456327.0,0.0,4496,456327.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.8019388899550298,0.0,0.0,0.5164851266413163,1.9333754297027284,0.8560193947278617,1.66394927697341,0.7729021625278975,71.43955978936157,,,1.66394927697341,0.0,1.66394927697341,0.0,100.0,0.0,1
2016,411324.0,镇平县,0.0,28.710391998291016,2066,885736.0,0.0,2066,885736.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,17.9318872768009,14.6719648878151,18.054835943844832,21.05682033409744,5.274749873610992,0.1657780354078478,0.0466079167420972,0.0248557153056223,0.0226929920427757,2.3212976769585056,1.5725379656697502,0.0466079167420971,0.0,0.0466079167420971,0.0,100.0,0.0,1
2016,411325.0,内乡县,0.0,19.4870548248291,3082,606996.0,0.0,3082,606996.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.779145263901989,0.0,3.7014763412705385,8.742250272877756,4.745092999026532,0.5467467055046835,0.5583217947416838,0.3659829429579347,25.18929284542237,,,0.5583217947416839,0.0,0.5583217947416839,0.0,100.0,0.0,1
2016,411326.0,淅川县,0.0,4.790142059326172,3697,692442.0,0.0,3697,692442.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0760259483111731,0.0,0.0,0.0,0.3102587841486319,0.947994162068442,2.7547795276305367,0.9318452417549302,92.55230040927616,,,2.754779527630537,0.0,2.754779527630537,0.0,100.0,0.0,1
2016,411327.0,社旗县,0.0,23.962055206298828,1600,661602.0,0.0,1600,661602.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,6.812019493482713,0.0111735586706601,5.252075286138625,11.708879853208987,7.017066876972407,0.5648288856389025,0.5920853998761783,0.3812872716655131,24.167248587519385,,,0.5920853998761779,0.0,0.5920853998761779,0.0,99.99999999999989,0.0,1
2016,411328.0,唐河县,0.0,26.344179153442383,3424,1303124.0,0.0,3424,1303124.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,7.543938853121179,0.0,6.096291542053223,14.154242633625437,7.371377791049309,0.5444212215117984,0.5706996147454029,0.3883364136554162,30.341164770198382,,,0.5706996147454024,0.0,0.5706996147454024,0.0,99.99999999999991,0.0,1
2016,411329.0,新野县,0.0,24.14493751525879,1457,646949.0,0.0,1457,646949.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.490505830892117,0.0,1.5658898222310311,8.00197924707169,5.829640045573781,0.6648005862600361,0.8436061405352312,0.5194062054988573,43.28548309063002,,,0.8436061405352309,0.0,0.8436061405352309,0.0,100.0,0.0,1
2016,411330.0,桐柏县,0.0,5.7243828773498535,2580,416596.0,0.0,2580,416596.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.1646683199340974,0.0,0.0,0.0,0.6269013734455623,0.9374484800809502,2.4869130943259,0.8977277740755782,86.17941602895851,,,2.4869130943259004,0.0,2.4869130943259004,0.0,100.0,0.0,1
2016,411381.0,邓州市,0.0,21.944503784179688,3243,1526876.0,0.0,3243,1526876.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.990443753713593,0.0,1.3433269516935626,7.118351072329502,5.102502798262647,0.6572186320072454,0.8198922823261967,0.5033949011291246,39.92504957835476,,,0.8198922823261965,0.0,0.8198922823261965,0.0,100.0,0.0,1
2016,411402.0,梁园区,0.0,4.195613384246826,974,732746.0,0.0,974,732746.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.8737083430921753,3.743010095187596,4.0235490145748605,4.128373512933505,0.3737616845251453,0.0457765271533235,0.0052482685825491,0.0029736591622094,0.0503585144101776,1.2079975433183754,1.1290265836736624,0.005248268582549,0.0,0.005248268582549,0.0,100.0,0.0,1
2016,411403.0,睢阳区,1.0952454805374146,4.232479095458984,1351,872868.0,0.0,1351,872868.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.470545214922808,2.972304187837194,3.6715343702034873,4.140562142345344,0.7340430671267111,0.1160906385933348,0.0244055424361876,0.0128654624616051,0.0,1.7591493393962063,1.5286193314204566,0.0244055424361877,0.0,0.0244055424361877,0.0,100.0,0.0,1
2016,411421.0,民权县,0.0,10.525912284851074,1727,727517.0,0.0,1727,727517.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.7491689836192743,0.0026644859462976,1.4456672900396843,1.966162797634439,2.07808987560404,0.5710707080402635,0.6148455559994557,0.369405734234236,24.80890480909725,,,0.6148455559994556,0.0,0.6148455559994556,0.0,100.0,0.0,1
2016,411422.0,睢县,0.0,4.050102233886719,1303,739093.0,0.0,1303,739093.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.2080011558308568,0.5217398659647227,1.1840214437402163,1.8330271927321828,0.8300917001338056,0.3919219976400666,0.2907070228545102,0.2001808213356614,12.278292447635142,,6.72408103121279,0.2907070228545102,0.0,0.2907070228545102,0.0,100.0,0.0,1
2016,411423.0,宁陵县,0.0,4.381153583526611,1127,535958.0,0.0,1127,535958.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,2.5975844999424385,2.130913257598877,2.739086755342236,3.16170129815086,0.7948309705723112,0.1658689022422488,0.0585755138194055,0.0365391316842221,0.8334608308860023,2.2918032438795994,1.667752429467817,0.0585755138194055,0.0,0.0585755138194055,0.0,100.0,0.0,1
2016,411424.0,柘城县,0.0,3.625411033630371,1466,805732.0,0.0,1466,805732.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.580966354713164,0.8443218232417593,1.6029964685440063,2.3481208897568893,0.9410255216607132,0.342049153309828,0.2188118911658796,0.1473402063938665,7.604017216642754,12.110458479726605,3.426575948066668,0.2188118911658796,0.0,0.2188118911658796,0.0,100.0,0.0,1
2016,411425.0,虞城县,0.0,4.000986099243164,2148,973419.0,0.0,2148,973419.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,2.3848184387619504,1.6547083615542886,2.63811240429658,3.2266451149217543,1.034842515364412,0.2437624565064072,0.1215760121874364,0.0808709111938376,3.125375609064545,4.118894187760091,2.408132895061198,0.1215760121874365,0.0,0.1215760121874365,0.0,100.0,0.0,1
2016,411426.0,夏邑县,0.0,3.2804086208343506,2079,948675.0,0.0,2079,948675.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.020089404639209,0.1052135923059611,1.0584471225738523,1.6807408922930491,0.8499532548017779,0.4700903552607175,0.4290354704561879,0.2986520127322686,21.101430943157563,,,0.4290354704561878,0.0,0.4290354704561878,0.0,100.0,0.0,1
2016,411481.0,永城市,0.0,1.381952166557312,2783,1229375.0,0.0,2783,1229375.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0916169165461958,0.0,0.0,0.0,0.2496866621499907,0.891498192371156,1.9521303879609524,0.8348477107287622,78.95475343162175,,,1.9521303879609528,0.0,1.9521303879609528,0.0,100.0,0.0,1
2016,411502.0,浉河区,0.0,0.0,2361,601570.0,0.0,2361,601570.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411503.0,平桥区,0.0,3.3488893508911133,2589,660671.0,0.0,2589,660671.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.5208759644152863,0.0,0.0,0.960037438915326,0.8997583113678849,0.772961601627516,1.3274664719858582,0.7229890130530938,70.2484292484459,,,1.3274664719858582,0.0,1.3274664719858582,0.0,100.0,0.0,1
2016,411521.0,罗山县,0.0,0.0,2751,525708.0,0.0,2751,525708.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411522.0,光山县,0.0,0.0,2502,599930.0,0.0,2502,599930.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411523.0,新县,0.0,0.0,2039,285282.0,0.0,2039,285282.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411524.0,商城县,0.0,0.0,2762,508274.0,0.0,2762,508274.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411525.0,固始县,0.0,0.0,3973,1053001.0,0.0,3973,1053001.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411526.0,潢川县,0.0,0.0,2247,654875.0,0.0,2247,654875.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411527.0,淮滨县,0.0,0.0,1651,576096.0,0.0,1651,576096.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411528.0,息县,0.0,0.0,2601,825119.0,0.0,2601,825119.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2016,411602.0,川汇区,1.1720702648162842,4.036674976348877,463,702725.0,0.0,463,702725.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.3171854071239,3.1950694590232263,3.4073017845645186,3.59287854395494,0.4298107740667559,0.0637923732351232,0.0093889030030815,0.0050100585806889,0.0,1.3205721797022216,1.1483172167879636,0.0093889030030815,0.0,0.0093889030030815,0.0,100.0,0.0,1
2016,411603.0,淮阳区,0.1110025271773338,3.587312936782837,1880,1026629.0,0.0,1880,1026629.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.2152377297377923,0.6705989315398957,1.0703935741410573,1.6421454949816323,0.7024712047327083,0.3218715752918176,0.166098315909537,0.0858515007218095,0.0,5.317434292448651,3.076857447049264,0.1660983159095371,0.0,0.1660983159095371,0.0,100.0,0.0,1
2016,411621.0,扶沟县,0.0,6.974045276641846,1630,636524.0,0.0,1630,636524.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.1539038116901683,0.0684532463550567,0.6993433833122253,1.885321643909169,1.2908849663007238,0.5805286615285905,0.6039742022359953,0.3613510684194839,19.1983334485424,,89.0199627685925,0.6039742022359952,0.0,0.6039742022359952,0.0,100.0,0.0,1
2016,411622.0,西华县,0.2299471646547317,8.992448806762695,1689,801957.0,0.0,1689,801957.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,2.2881341740730616,1.3425913532061415,2.312445672849814,2.977773471011056,1.1869399777127998,0.2864932223280096,0.1356099547247106,0.0706592946579109,0.0,5.003332173201066,2.6557479474152057,0.1356099547247106,0.0,0.1356099547247106,0.0,100.0,0.0,1
2016,411623.0,商水县,0.4115400910377502,8.656181335449219,1773,914352.0,0.0,1773,914352.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,2.6483335886015333,1.8665990265010235,2.587092313719423,3.203478971852725,1.1334351169937844,0.2297563511915484,0.0875577801416625,0.044007141489721,0.0,2.9838454848967286,2.014401947939246,0.0875577801416623,0.0,0.0875577801416623,0.0,100.0,0.0,1
2016,411624.0,沈丘县,0.0,1.896958351135254,1482,998733.0,0.0,1482,998733.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.5183923172696674,0.0,0.4676315449764981,0.9065041337440264,0.4726999797950435,0.511909392736452,0.5089133127538078,0.3511186432829402,26.60570943385269,,,0.5089133127538078,0.0,0.5089133127538078,0.0,100.0,0.0,1
2016,411625.0,郸城县,0.0,0.8107060194015503,2074,1016146.0,0.0,2074,1016146.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0820116550149141,0.0,0.0,0.0,0.1756428214532036,0.8389355977547086,1.6238099300500852,0.789725069061971,76.98686999702798,,,1.6238099300500852,0.0,1.6238099300500852,0.0,100.0,0.0,1
2016,411627.0,太康县,0.0,3.891635417938232,2469,1122540.0,0.0,2469,1122540.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.2663595939092055,0.0,0.0,0.2707707087707032,0.5749528482460503,0.8120716078995361,1.394578478059597,0.683925237376571,57.7398578224384,,,1.3945784780595964,0.0,1.3945784780595964,0.0,100.0,0.0,1
2016,411628.0,鹿邑县,0.0,2.220935106277466,1738,890743.0,0.0,1738,890743.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.4045864483508388,0.0,0.0205687675625085,0.7099321590788118,0.5760556177562404,0.7036141080833916,0.9722897965244172,0.5751178682850535,48.73122775031631,,,0.9722897965244172,0.0,0.9722897965244172,0.0,100.0,0.0,1
2016,411681.0,项城市,0.0,2.9232707023620605,1511,1024120.0,0.0,1511,1024120.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.8557220751725784,0.3531396176133837,0.6960178823311554,1.19375055515752,0.6531747402200857,0.4157975102969233,0.286241941493543,0.1587723091825306,3.574288169355154,9.513950636275348,4.870836028315902,0.2862419414935429,0.0,0.2862419414935429,0.0,100.0,0.0,1
2016,411702.0,驿城区,0.0,8.062246322631836,1754,1019363.0,0.0,1754,1019363.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,6.736081582386402,6.582373453419485,7.265129844075958,7.4349181863190195,1.2441681222723802,0.0828325032846255,0.0224525762428003,0.0152359443019339,0.6734597979326306,1.5447402962795194,1.2128789473512758,0.0224525762428,0.0,0.0224525762428,0.0,100.0,0.0,1
2016,411721.0,西平县,0.0,13.416619300842283,1521,725198.0,0.0,1521,725198.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.775863239718501,0.7073477629387733,3.9652057537134144,5.734195321934409,3.066841005088351,0.4564057018031561,0.3923712831962668,0.2585449473189249,13.218734745545357,,16.910115093766624,0.3923712831962669,0.0,0.3923712831962669,0.0,100.0,0.0,1
2016,411722.0,上蔡县,0.0,8.818069458007812,2115,1115382.0,0.0,2115,1115382.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.705445335158049,0.4714452225223992,1.0696569780096474,2.5370573863739105,1.75532307050573,0.5259274587495419,0.4720202381905198,0.256601325263698,7.574893623888497,50.23818035528635,8.555840604886034,0.4720202381905198,0.0,0.4720202381905198,0.0,100.0,0.0,1
2016,411723.0,平舆县,0.0,4.895597457885742,1771,764962.0,0.0,1771,764962.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.8474511566751254,0.0,0.4123811231651887,1.637024074955162,0.9734461561518029,0.6099562172393587,0.7259778375754324,0.4717822303720186,38.58858348519273,,,0.7259778375754322,0.0,0.7259778375754322,0.0,100.0,0.0,1
2016,411724.0,正阳县,0.0,3.120846748352051,2638,673394.0,0.0,2638,673394.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.1615589751916487,0.0,0.0,0.0,0.5060960872617789,0.912833781786763,2.161832302213279,0.862528882420041,82.37584534462736,,,2.161832302213278,0.0,2.161832302213278,0.0,100.0,0.0,1
2016,411725.0,确山县,0.0,7.126658439636231,2256,370743.0,0.0,2256,370743.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.8748969312254937,2.746659058165567,4.169832359798907,5.309414587237618,1.7394494213703473,0.2537394374965822,0.1285620099150592,0.0841250285679953,2.762021130540563,5.049186719146557,2.426720265406632,0.128562009915059,0.0,0.128562009915059,0.0,100.0,0.0,1
2016,411726.0,泌阳县,0.0,8.807390213012695,3241,712934.0,0.0,3241,712934.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.8769459165370594,0.0,0.0009376509720375,1.597428798675537,1.4072916923293968,0.735948718082126,1.0824093426148649,0.6098197771313307,49.983729209155406,,,1.0824093426148649,0.0,1.0824093426148649,0.0,100.0,0.0,1
2016,411727.0,汝南县,0.0,8.157504081726074,1968,744867.0,0.0,1968,744867.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,2.8797044835626844,1.398328959941864,3.161286689384825,4.05188629843972,1.749438452321385,0.3450199672119398,0.2382081914257715,0.1653959175930064,8.95032267505474,23.301278901498943,4.197356073874098,0.2382081914257716,0.0,0.2382081914257716,0.0,100.0,0.0,1
2016,411728.0,遂平县,0.0,8.590936660766602,1485,442889.0,0.0,1485,442889.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.325936357468237,1.932056188583374,4.870457570975406,6.641133777182121,2.5290359485481773,0.3347036698191221,0.2096581402737998,0.1346732887726678,5.488734197507728,6.622389754243262,4.358852355575933,0.2096581402737998,0.0,0.2096581402737998,0.0,100.0,0.0,1
2016,411729.0,新蔡县,0.0,2.590349674224853,1977,868544.0,0.0,1977,868544.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.122681523384304,0.0,0.0,0.0,0.381596732284911,0.913113155320798,2.180875127363345,0.8705847079506924,84.44983788961757,,,2.180875127363345,0.0,2.180875127363345,0.0,100.0,0.0,1
2016,419001.0,济源市,0.0,13.573436737060549,2533,697157.0,0.0,2533,697157.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,5.148619660971337,1.849040127536164,5.469601681170471,7.501642050917702,3.550210326882452,0.3931362754522978,0.2944553250996221,0.1922836180115742,6.431980170894073,55.37633001400719,10.739062359877746,0.2944553250996213,0.0,0.2944553250996213,0.0,99.99999999999962,0.0,1
2016,420102.0,江岸区,36.53324508666992,44.76836013793945,98,658408.0,0.0,98,658408.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,43.166710690677625,42.78953809612729,43.17240126963247,43.58315979238657,0.691428165874556,0.0086383402962476,0.0001289709474527,6.466243589631215e-05,0.0,1.0437450816455864,1.0221058877118272,0.0001289709474527,0.0,0.0001289709474527,0.0,100.0,0.0,1
2016,420103.0,江汉区,41.01478958129883,43.830448150634766,37,611455.0,0.0,37,611455.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,42.7968064343891,42.42818611636008,42.87093185664598,43.11968104497525,0.5526679048597175,0.0069871955875098,8.369201693671756e-05,4.192493044774537e-05,0.0,1.0313227991158924,1.0216118365801192,8.369201693669837e-05,0.0,8.369201693669837e-05,0.0,100.0,0.0,1
2016,420104.0,硚口区,36.14167404174805,43.07741165161133,55,1071191.0,0.0,55,1071191.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,41.9344317824745,41.2432156473406,42.07808701669829,42.5642667560997,0.6729876281617397,0.0090242727060942,0.0001291602477447,6.467826155986955e-05,0.0,1.0408150509116152,1.035641622568282,0.000129160247746,0.0,0.000129160247746,0.0,100.0,0.0,1
2016,420105.0,汉阳区,32.78837585449219,45.06321334838867,141,606952.0,0.0,141,606952.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,42.19246216045567,42.10324884024238,42.53564669907919,42.88254468697065,1.3401327715129163,0.0138225684734117,0.0005236062246128,0.0002669529828076,0.0,1.052926815519553,1.0279176961730918,0.000523606224613,0.0,0.000523606224613,0.0,100.0,0.0,1
2016,420106.0,武昌区,38.687870025634766,45.394996643066406,101,1304850.0,0.0,101,1304850.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,43.7502129430435,43.29120323636322,43.79989010950566,44.23732118180654,0.6947647094159769,0.0089131755195058,0.0001264703404833,6.33320550080807e-05,0.0,1.043238174080868,1.0258362048315282,0.0001264703404832,0.0,0.0001264703404832,0.0,100.0,0.0,1
2016,420107.0,青山区,29.42875099182129,44.78807067871094,59,693768.0,0.0,59,693768.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,41.59960048568833,40.99961665183816,42.40172408151567,42.83984292144518,2.388710963174814,0.0268543917129829,0.0017216884092551,0.0008804532749847,0.0,1.1236867759528484,1.0539087268433112,0.0017216884092547,0.0,0.0017216884092547,0.0,100.0,0.0,1
2016,420111.0,洪山区,6.4921722412109375,45.78703308105469,666,1191933.0,0.0,666,1191933.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,42.09584148146616,41.801803600804696,43.14298886218351,44.17461154886061,3.9518049460772704,0.0382729928429136,0.005204279734051,0.0028810891031898,0.0,1.1591795678533772,1.0857586509106274,0.005204279734051,0.0,0.005204279734051,0.0,100.0,0.0,1
2016,420112.0,东西湖区,8.18544864654541,42.59062957763672,659,617943.0,0.0,659,617943.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,36.18804538976075,33.71421035967375,38.16900955446389,40.11385610202174,5.47836983829653,0.0808446165626983,0.0123396016129412,0.0064298584763891,0.0,1.496133560541181,1.2939935597545416,0.0123396016129411,0.0,0.0123396016129411,0.0,100.0,0.0,1
2016,420113.0,汉南区,2.563199996948242,37.48326110839844,359,126431.0,0.0,359,126431.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,22.10756522260032,16.744479428746597,22.967225112468785,27.007579677915444,6.347595013408603,0.1625992830887365,0.0442942363024027,0.0233206699044192,0.0,2.08330552108778,1.7773283280488683,0.0442942363024028,0.0,0.0442942363024028,0.0,100.0,0.0,1
2016,420114.0,蔡甸区,3.251549005508423,42.40178298950195,1389,647520.0,0.0,1389,647520.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,32.95170675950865,27.148258850881287,36.643982394782384,38.821474434090426,8.224883262911538,0.1297258034098944,0.0375785619841429,0.0213480123040801,0.0,1.8645555025773048,1.5146858417558946,0.0375785619841426,0.0,0.0375785619841426,0.0,100.0,0.0,1
2016,420115.0,江夏区,0.0,44.090667724609375,2321,823799.0,0.0,2321,823799.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,30.63665101437284,24.513242721557617,34.90093003786527,39.86715344083227,11.267033589543663,0.2001537213227722,0.0868493108584162,0.0532142232157326,0.3044431954882198,3.2039089132495544,1.9639393728308057,0.0868493108584167,0.0,0.0868493108584167,0.0,100.0,0.0,1
2016,420116.0,黄陂区,0.0,43.56270217895508,2994,899575.0,0.0,2994,899575.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,21.18635316761973,9.074463321210455,24.45672414987057,32.31827508280536,13.30634511868855,0.3561875390556029,0.2663643117385956,0.1784738800655597,2.501848094933719,79.82364761405348,7.839548061941666,0.2663643117385952,0.0,0.2663643117385952,0.0,100.0,0.0,1
