variable,year,x,density,bw_adjust,n_grid_rows,population_weight_sum
acc,2023,50.644708527991526,0.004692068472501397,4.0,6163995,1413341212.0
acc,2023,51.096893425562875,0.004583672778561624,4.0,6163995,1413341212.0
acc,2023,51.54907832313423,0.00447154200470022,4.0,6163995,1413341212.0
acc,2023,52.00126322070558,0.0043556529588889645,4.0,6163995,1413341212.0
acc,2023,52.45344811827693,0.004236064914555553,4.0,6163995,1413341212.0
acc,2023,52.90563301584829,0.004112917674672538,4.0,6163995,1413341212.0
acc,2023,53.35781791341964,0.003986428750645856,4.0,6163995,1413341212.0
acc,2023,53.810002810990994,0.0038568898905018204,4.0,6163995,1413341212.0
acc,2023,54.262187708562344,0.0037246630827867653,4.0,6163995,1413341212.0
acc,2023,54.7143726061337,0.0035901760464346288,4.0,6163995,1413341212.0
acc,2023,55.16655750370505,0.0034539171100619473,4.0,6163995,1413341212.0
acc,2023,55.61874240127641,0.003316429302747017,4.0,6163995,1413341212.0
acc,2023,56.07092729884776,0.0031783034348714227,4.0,6163995,1413341212.0
acc,2023,56.52311219641911,0.0030401699495716623,4.0,6163995,1413341212.0
acc,2023,56.97529709399046,0.002902689374539033,4.0,6163995,1413341212.0
acc,2023,57.42748199156182,0.002766541296074563,4.0,6163995,1413341212.0
acc,2023,57.87966688913317,0.0026324119028661515,4.0,6163995,1413341212.0
acc,2023,58.33185178670452,0.002500980292198243,4.0,6163995,1413341212.0
acc,2023,58.784036684275875,0.0023729038800517866,4.0,6163995,1413341212.0
acc,2023,59.236221581847225,0.0022488033920641617,4.0,6163995,1413341212.0
acc,2023,59.68840647941858,0.002129248019243161,4.0,6163995,1413341212.0
acc,2023,60.14059137698993,0.0020147413882720165,4.0,6163995,1413341212.0
acc,2023,60.59277627456129,0.0019057090131445401,4.0,6163995,1413341212.0
acc,2023,61.04496117213264,0.001802487859574243,4.0,6163995,1413341212.0
acc,2023,61.497146069703994,0.0017053185681729888,4.0,6163995,1413341212.0
acc,2023,61.949330967275344,0.0016143407535015664,4.0,6163995,1413341212.0
acc,2023,62.4015158648467,0.0015295916343512372,4.0,6163995,1413341212.0
acc,2023,62.85370076241805,0.0014510080692750021,4.0,6163995,1413341212.0
acc,2023,63.30588565998941,0.001378431884995356,4.0,6163995,1413341212.0
acc,2023,63.75807055756076,0.0013116182083410337,4.0,6163995,1413341212.0
acc,2023,64.21025545513211,0.0012502463579003855,4.0,6163995,1413341212.0
acc,2023,64.66244035270346,0.0011939327303175122,4.0,6163995,1413341212.0
acc,2023,65.11462525027481,0.0011422450355942787,4.0,6163995,1413341212.0
acc,2023,65.56681014784617,0.001094717199816749,4.0,6163995,1413341212.0
acc,2023,66.01899504541753,0.0010508642625878756,4.0,6163995,1413341212.0
acc,2023,66.47117994298887,0.0010101966468329436,4.0,6163995,1413341212.0
acc,2023,66.92336484056023,0.0009722332642253683,4.0,6163995,1413341212.0
acc,2023,67.37554973813158,0.0009365130316191064,4.0,6163995,1413341212.0
acc,2023,67.82773463570294,0.000902604502394609,4.0,6163995,1413341212.0
acc,2023,68.27991953327428,0.0008701134507769912,4.0,6163995,1413341212.0
acc,2023,68.73210443084564,0.0008386883765121077,4.0,6163995,1413341212.0
acc,2023,69.184289328417,0.0008080240125036736,4.0,6163995,1413341212.0
acc,2023,69.63647422598834,0.0007778630117216772,4.0,6163995,1413341212.0
acc,2023,70.0886591235597,0.0007479960569124616,4.0,6163995,1413341212.0
acc,2023,70.54084402113105,0.0007182606751237634,4.0,6163995,1413341212.0
acc,2023,70.99302891870241,0.0006885390493273887,4.0,6163995,1413341212.0
acc,2023,71.44521381627375,0.0006587551045587251,4.0,6163995,1413341212.0
acc,2023,71.8973987138451,0.0006288711111732444,4.0,6163995,1413341212.0
acc,2023,72.34958361141646,0.0005988839996666584,4.0,6163995,1413341212.0
acc,2023,72.80176850898782,0.0005688215273096732,4.0,6163995,1413341212.0
acc,2023,73.25395340655916,0.0005387383837509503,4.0,6163995,1413341212.0
acc,2023,73.70613830413052,0.0005087122769784066,4.0,6163995,1413341212.0
acc,2023,74.15832320170188,0.0004788400072924263,4.0,6163995,1413341212.0
acc,2023,74.61050809927323,0.00044923351797831204,4.0,6163995,1413341212.0
acc,2023,75.06269299684458,0.00042001590777760974,4.0,6163995,1413341212.0
acc,2023,75.51487789441593,0.00039131740061922233,4.0,6163995,1413341212.0
acc,2023,75.96706279198729,0.0003632712892321464,4.0,6163995,1413341212.0
acc,2023,76.41924768955863,0.00033600989686230416,4.0,6163995,1413341212.0
acc,2023,76.87143258712999,0.0003096606304149863,4.0,6163995,1413341212.0
acc,2023,77.32361748470134,0.0002843422240634049,4.0,6163995,1413341212.0
acc,2023,77.7758023822727,0.00026016129050088845,4.0,6163995,1413341212.0
acc,2023,78.22798727984404,0.00023720930450796623,4.0,6163995,1413341212.0
acc,2023,78.6801721774154,0.00021556013875376342,4.0,6163995,1413341212.0
acc,2023,79.13235707498676,0.0001952682547048675,4.0,6163995,1413341212.0
acc,2023,79.58454197255811,0.00017636762359877123,4.0,6163995,1413341212.0
acc,2023,80.03672687012946,0.000158871416287596,4.0,6163995,1413341212.0
acc,2023,80.48891176770081,0.00014277245984114665,4.0,6163995,1413341212.0
acc,2023,80.94109666527217,0.00012804441697258914,4.0,6163995,1413341212.0
acc,2023,81.39328156284351,0.00011464360541196545,4.0,6163995,1413341212.0
acc,2023,81.84546646041487,0.00010251134163228055,4.0,6163995,1413341212.0
acc,2023,82.29765135798623,9.157666938210085e-05,4.0,6163995,1413341212.0
acc,2023,82.74983625555758,8.17593198726127e-05,4.0,6163995,1413341212.0
acc,2023,83.20202115312892,7.297274773108684e-05,4.0,6163995,1413341212.0
acc,2023,83.65420605070028,6.512709448522966e-05,4.0,6163995,1413341212.0
acc,2023,84.10639094827164,5.8131948040949086e-05,4.0,6163995,1413341212.0
acc,2023,84.558575845843,5.189879036689982e-05,4.0,6163995,1413341212.0
acc,2023,85.01076074341434,4.6343054013907814e-05,4.0,6163995,1413341212.0
acc,2023,85.4629456409857,4.1385738650673495e-05,4.0,6163995,1413341212.0
acc,2023,85.91513053855705,3.695456906620028e-05,4.0,6163995,1413341212.0
acc,2023,86.36731543612841,3.298470395297468e-05,4.0,6163995,1413341212.0
acc,2023,86.81950033369975,2.9419028566647712e-05,4.0,6163995,1413341212.0
acc,2023,87.2716852312711,2.620808290929524e-05,4.0,6163995,1413341212.0
acc,2023,87.72387012884246,2.330968980851722e-05,4.0,6163995,1413341212.0
acc,2023,88.1760550264138,2.068835409184352e-05,4.0,6163995,1413341212.0
acc,2023,88.62823992398516,1.8314505368475544e-05,4.0,6163995,1413341212.0
acc,2023,89.08042482155652,1.6163653468451206e-05,4.0,6163995,1413341212.0
acc,2023,89.53260971912788,1.4215518336581234e-05,4.0,6163995,1413341212.0
acc,2023,89.98479461669922,1.2453186246323791e-05,4.0,6163995,1413341212.0
acc,2024,0.0,0.02406641887235934,4.0,5958531,1416300372.0
acc,2024,0.4522408720236927,0.02488212752502227,4.0,5958531,1416300372.0
acc,2024,0.9044817440473853,0.025593499868332932,4.0,5958531,1416300372.0
acc,2024,1.3567226160710781,0.026197634520502017,4.0,5958531,1416300372.0
acc,2024,1.8089634880947707,0.026694223745409206,4.0,5958531,1416300372.0
acc,2024,2.2612043601184633,0.027085446423298326,4.0,5958531,1416300372.0
acc,2024,2.7134452321421563,0.02737576380778975,4.0,5958531,1416300372.0
acc,2024,3.165686104165849,0.02757163174250494,4.0,5958531,1416300372.0
acc,2024,3.6179269761895414,0.02768114717078521,4.0,5958531,1416300372.0
acc,2024,4.070167848213234,0.02771364961474684,4.0,5958531,1416300372.0
acc,2024,4.5224087202369265,0.027679299668557873,4.0,5958531,1416300372.0
acc,2024,4.9746495922606195,0.027588656466290416,4.0,5958531,1416300372.0
acc,2024,5.4268904642843125,0.027452274596666628,4.0,5958531,1416300372.0
acc,2024,5.879131336308005,0.027280338285027805,4.0,5958531,1416300372.0
acc,2024,6.331372208331698,0.02708234709872678,4.0,5958531,1416300372.0
acc,2024,6.78361308035539,0.026866863290250044,4.0,5958531,1416300372.0
acc,2024,7.235853952379083,0.026641326508408066,4.0,5958531,1416300372.0
acc,2024,7.688094824402776,0.02641193731992384,4.0,5958531,1416300372.0
acc,2024,8.140335696426469,0.026183607067230528,4.0,5958531,1416300372.0
acc,2024,8.592576568450161,0.02595996825633846,4.0,5958531,1416300372.0
acc,2024,9.044817440473853,0.025743437127298156,4.0,5958531,1416300372.0
acc,2024,9.497058312497547,0.025535318310577485,4.0,5958531,1416300372.0
acc,2024,9.949299184521239,0.02533594061162411,4.0,5958531,1416300372.0
acc,2024,10.401540056544931,0.02514481284379987,4.0,5958531,1416300372.0
acc,2024,10.853780928568625,0.024960789228385426,4.0,5958531,1416300372.0
acc,2024,11.306021800592317,0.02478223500593796,4.0,5958531,1416300372.0
acc,2024,11.75826267261601,0.024607184396261698,4.0,5958531,1416300372.0
acc,2024,12.210503544639701,0.0244334847911542,4.0,5958531,1416300372.0
acc,2024,12.662744416663395,0.024258922879389792,4.0,5958531,1416300372.0
acc,2024,13.114985288687087,0.024081330137734613,4.0,5958531,1416300372.0
acc,2024,13.56722616071078,0.023898666741285754,4.0,5958531,1416300372.0
acc,2024,14.019467032734473,0.023709084295573304,4.0,5958531,1416300372.0
acc,2024,14.471707904758166,0.02351096888301711,4.0,5958531,1416300372.0
acc,2024,14.923948776781858,0.023302966692575987,4.0,5958531,1416300372.0
acc,2024,15.376189648805552,0.023083994996013445,4.0,5958531,1416300372.0
acc,2024,15.828430520829244,0.022853241435314073,4.0,5958531,1416300372.0
acc,2024,16.280671392852938,0.022610154568968935,4.0,5958531,1416300372.0
acc,2024,16.732912264876628,0.022354428397053237,4.0,5958531,1416300372.0
acc,2024,17.185153136900322,0.02208598324026834,4.0,5958531,1416300372.0
acc,2024,17.637394008924016,0.02180494487874365,4.0,5958531,1416300372.0
acc,2024,18.089634880947706,0.021511623387306337,4.0,5958531,1416300372.0
acc,2024,18.5418757529714,0.021206492613720318,4.0,5958531,1416300372.0
acc,2024,18.994116624995094,0.02089017079338486,4.0,5958531,1416300372.0
acc,2024,19.446357497018784,0.020563402446734436,4.0,5958531,1416300372.0
acc,2024,19.898598369042478,0.02022704140132934,4.0,5958531,1416300372.0
acc,2024,20.350839241066172,0.01988203461697277,4.0,5958531,1416300372.0
acc,2024,20.803080113089862,0.01952940639376432,4.0,5958531,1416300372.0
acc,2024,21.255320985113556,0.019170242574299234,4.0,5958531,1416300372.0
acc,2024,21.70756185713725,0.01880567440667482,4.0,5958531,1416300372.0
acc,2024,22.15980272916094,0.01843686189766772,4.0,5958531,1416300372.0
acc,2024,22.612043601184634,0.01806497664243328,4.0,5958531,1416300372.0
acc,2024,23.064284473208325,0.017691184300106487,4.0,5958531,1416300372.0
acc,2024,23.51652534523202,0.017316627039886484,4.0,5958531,1416300372.0
acc,2024,23.968766217255713,0.016942406422460657,4.0,5958531,1416300372.0
acc,2024,24.421007089279403,0.0165695672551795,4.0,5958531,1416300372.0
acc,2024,24.873247961303097,0.01619908299769651,4.0,5958531,1416300372.0
acc,2024,25.32548883332679,0.015831843265203007,4.0,5958531,1416300372.0
acc,2024,25.77772970535048,0.015468643908065459,4.0,5958531,1416300372.0
acc,2024,26.229970577374175,0.01511018002537515,4.0,5958531,1416300372.0
acc,2024,26.68221144939787,0.014757042137456723,4.0,5958531,1416300372.0
acc,2024,27.13445232142156,0.014409715580483377,4.0,5958531,1416300372.0
acc,2024,27.586693193445253,0.014068583029796597,4.0,5958531,1416300372.0
acc,2024,28.038934065468947,0.013733929922745343,4.0,5958531,1416300372.0
acc,2024,28.491174937492637,0.013405952425053292,4.0,5958531,1416300372.0
acc,2024,28.94341580951633,0.013084767496403568,4.0,5958531,1416300372.0
acc,2024,29.395656681540025,0.012770424548357992,4.0,5958531,1416300372.0
acc,2024,29.847897553563715,0.01246291816192568,4.0,5958531,1416300372.0
acc,2024,30.30013842558741,0.012162201326610077,4.0,5958531,1416300372.0
acc,2024,30.752379297611103,0.011868198683118092,4.0,5958531,1416300372.0
acc,2024,31.204620169634794,0.011580819294762951,4.0,5958531,1416300372.0
acc,2024,31.656861041658487,0.011299968511518283,4.0,5958531,1416300372.0
acc,2024,32.10910191368218,0.011025558555314596,4.0,5958531,1416300372.0
acc,2024,32.561342785705875,0.010757517506885497,4.0,5958531,1416300372.0
acc,2024,33.01358365772956,0.010495796439282154,4.0,5958531,1416300372.0
acc,2024,33.465824529753256,0.010240374503697405,4.0,5958531,1416300372.0
acc,2024,33.91806540177695,0.00999126184091676,4.0,5958531,1416300372.0
acc,2024,34.370306273800644,0.009748500261118473,4.0,5958531,1416300372.0
acc,2024,34.82254714582434,0.009512161710960332,4.0,5958531,1416300372.0
acc,2024,35.27478801784803,0.009282344627411926,4.0,5958531,1416300372.0
acc,2024,35.72702888987172,0.009059168362303046,4.0,5958531,1416300372.0
acc,2024,36.17926976189541,0.008842765945840873,4.0,5958531,1416300372.0
acc,2024,36.631510633919106,0.008633275537445279,4.0,5958531,1416300372.0
acc,2024,37.0837515059428,0.008430830981458753,4.0,5958531,1416300372.0
acc,2024,37.535992377966494,0.008235551937984267,4.0,5958531,1416300372.0
acc,2024,37.98823324999019,0.008047534088970191,4.0,5958531,1416300372.0
acc,2024,38.440474122013875,0.007866839922276101,4.0,5958531,1416300372.0
acc,2024,38.89271499403757,0.007693490569269133,4.0,5958531,1416300372.0
acc,2024,39.34495586606126,0.00752745911434437,4.0,5958531,1416300372.0
acc,2024,39.797196738084956,0.007368665710621595,4.0,5958531,1416300372.0
acc,2024,40.24943761010865,0.007216974730191235,4.0,5958531,1416300372.0
acc,2024,40.701678482132344,0.007072194057444826,4.0,5958531,1416300372.0
acc,2024,41.15391935415603,0.0069340765091683975,4.0,5958531,1416300372.0
acc,2024,41.606160226179725,0.006802323244874764,4.0,5958531,1416300372.0
acc,2024,42.05840109820342,0.006676588924252517,4.0,5958531,1416300372.0
acc,2024,42.51064197022711,0.006556488283304116,4.0,5958531,1416300372.0
acc,2024,42.96288284225081,0.006441603741925254,4.0,5958531,1416300372.0
acc,2024,43.4151237142745,0.0063314936262221285,4.0,5958531,1416300372.0
acc,2024,43.86736458629819,0.006225700588500209,4.0,5958531,1416300372.0
acc,2024,44.31960545832188,0.006123759833911908,4.0,5958531,1416300372.0
acc,2024,44.771846330345575,0.006025206810448695,4.0,5958531,1416300372.0
acc,2024,45.22408720236927,0.0059295840821800404,4.0,5958531,1416300372.0
acc,2024,45.67632807439296,0.005836447177744375,4.0,5958531,1416300372.0
acc,2024,46.12856894641665,0.005745369280835862,4.0,5958531,1416300372.0
acc,2024,46.58080981844034,0.005655944701501267,4.0,5958531,1416300372.0
acc,2024,47.03305069046404,0.005567791132712085,4.0,5958531,1416300372.0
acc,2024,47.48529156248773,0.00548055075372919,4.0,5958531,1416300372.0
acc,2024,47.937532434511425,0.005393890289679634,4.0,5958531,1416300372.0
acc,2024,48.38977330653512,0.0053075001761124264,4.0,5958531,1416300372.0
acc,2024,48.842014178558806,0.005221093009392139,4.0,5958531,1416300372.0
acc,2024,49.2942550505825,0.0051344014899751605,4.0,5958531,1416300372.0
acc,2024,49.746495922606194,0.005047176086801957,4.0,5958531,1416300372.0
acc,2024,50.19873679462989,0.004959182667128688,4.0,5958531,1416300372.0
acc,2024,50.65097766665358,0.00487020034606298,4.0,5958531,1416300372.0
acc,2024,51.103218538677275,0.004780019811574164,4.0,5958531,1416300372.0
acc,2024,51.55545941070096,0.004688442370977427,4.0,5958531,1416300372.0
acc,2024,52.007700282724656,0.004595279940682572,4.0,5958531,1416300372.0
acc,2024,52.45994115474835,0.0045003561597902675,4.0,5958531,1416300372.0
acc,2024,52.912182026772044,0.004403508748388933,4.0,5958531,1416300372.0
acc,2024,53.36442289879574,0.004304593153681143,4.0,5958531,1416300372.0
acc,2024,53.81666377081943,0.004203487433765727,4.0,5958531,1416300372.0
acc,2024,54.26890464284312,0.004100098225103369,4.0,5958531,1416300372.0
acc,2024,54.72114551486681,0.003994367532437044,4.0,5958531,1416300372.0
acc,2024,55.173386386890506,0.003886279977947095,4.0,5958531,1416300372.0
acc,2024,55.6256272589142,0.0037758700592821154,4.0,5958531,1416300372.0
acc,2024,56.077868130937894,0.0036632289031186768,4.0,5958531,1416300372.0
acc,2024,56.53010900296159,0.0035485099702560526,4.0,5958531,1416300372.0
acc,2024,56.982349874985275,0.0034319331757075282,4.0,5958531,1416300372.0
acc,2024,57.43459074700897,0.00331378693563874,4.0,5958531,1416300372.0
acc,2024,57.88683161903266,0.003194427741456906,4.0,5958531,1416300372.0
acc,2024,58.339072491056356,0.0030742769853896483,4.0,5958531,1416300372.0
acc,2024,58.79131336308005,0.0029538149135209164,4.0,5958531,1416300372.0
acc,2024,59.24355423510374,0.0028335717508247114,4.0,5958531,1416300372.0
acc,2024,59.69579510712743,0.0027141162157262085,4.0,5958531,1416300372.0
acc,2024,60.148035979151125,0.0025960418061312792,4.0,5958531,1416300372.0
acc,2024,60.60027685117482,0.0024799513822012227,4.0,5958531,1416300372.0
acc,2024,61.05251772319851,0.0023664406828750656,4.0,5958531,1416300372.0
acc,2024,61.50475859522221,0.0022560814853241984,4.0,5958531,1416300372.0
acc,2024,61.95699946724589,0.002149405144751069,4.0,5958531,1416300372.0
acc,2024,62.40924033926959,0.0020468872353640666,4.0,5958531,1416300372.0
acc,2024,62.86148121129328,0.0019489339547363233,4.0,5958531,1416300372.0
acc,2024,63.313722083316975,0.001855870858881638,4.0,5958531,1416300372.0
acc,2024,63.76596295534067,0.0017679343724222591,4.0,5958531,1416300372.0
acc,2024,64.21820382736436,0.001685266376763221,4.0,5958531,1416300372.0
acc,2024,64.67044469938806,0.0016079120292824688,4.0,5958531,1416300372.0
acc,2024,65.12268557141175,0.0015358208178134728,4.0,5958531,1416300372.0
acc,2024,65.57492644343544,0.0014688507155574888,4.0,5958531,1416300372.0
acc,2024,66.02716731545912,0.0014067751787274912,4.0,5958531,1416300372.0
acc,2024,66.47940818748282,0.001349292627388915,4.0,5958531,1416300372.0
acc,2024,66.93164905950651,0.001296037971798868,4.0,5958531,1416300372.0
acc,2024,67.3838899315302,0.0012465956928826203,4.0,5958531,1416300372.0
acc,2024,67.8361308035539,0.0012005139556386202,4.0,5958531,1416300372.0
acc,2024,68.2883716755776,0.0011573192264629963,4.0,5958531,1416300372.0
acc,2024,68.74061254760129,0.001116530877214084,4.0,5958531,1416300372.0
acc,2024,69.19285341962498,0.0010776752875916592,4.0,5958531,1416300372.0
acc,2024,69.64509429164868,0.0010402990003976673,4.0,5958531,1416300372.0
acc,2024,70.09733516367237,0.001003980538965767,4.0,5958531,1416300372.0
acc,2024,70.54957603569606,0.0009683405601908689,4.0,5958531,1416300372.0
acc,2024,71.00181690771976,0.0009330500880515195,4.0,5958531,1416300372.0
acc,2024,71.45405777974344,0.0008978366492386226,4.0,5958531,1416300372.0
acc,2024,71.90629865176713,0.0008624882123831854,4.0,5958531,1416300372.0
acc,2024,72.35853952379082,0.0008268549131385438,4.0,5958531,1416300372.0
acc,2024,72.81078039581452,0.0007908486265359641,4.0,5958531,1416300372.0
acc,2024,73.26302126783821,0.0007544405229153851,4.0,5958531,1416300372.0
acc,2024,73.7152621398619,0.0007176568115574895,4.0,5958531,1416300372.0
acc,2024,74.1675030118856,0.0006805729341848343,4.0,5958531,1416300372.0
acc,2024,74.6197438839093,0.0006433065163068157,4.0,5958531,1416300372.0
acc,2024,75.07198475593299,0.0006060094159669829,4.0,5958531,1416300372.0
acc,2024,75.52422562795668,0.0005688592255033553,4.0,5958531,1416300372.0
acc,2024,75.97646649998038,0.0005320505819566905,4.0,5958531,1416300372.0
acc,2024,76.42870737200406,0.0004957866261527787,4.0,5958531,1416300372.0
acc,2024,76.88094824402775,0.0004602709205361539,4.0,5958531,1416300372.0
acc,2024,77.33318911605144,0.00042570009363708517,4.0,5958531,1416300372.0
acc,2024,77.78542998807514,0.00039225742736594723,4.0,5958531,1416300372.0
acc,2024,78.23767086009883,0.00036010754534756536,4.0,5958531,1416300372.0
acc,2024,78.68991173212252,0.0003293922996478278,4.0,5958531,1416300372.0
acc,2024,79.14215260414622,0.00030022789288750696,4.0,5958531,1416300372.0
acc,2024,79.59439347616991,0.00027270321601281875,4.0,5958531,1416300372.0
acc,2024,80.0466343481936,0.00024687933158041095,4.0,5958531,1416300372.0
acc,2024,80.4988752202173,0.00022278999040930997,4.0,5958531,1416300372.0
acc,2024,80.951116092241,0.0002004430372716697,4.0,5958531,1416300372.0
acc,2024,81.40335696426469,0.000179822539649425,4.0,5958531,1416300372.0
acc,2024,81.85559783628837,0.00016089146250098443,4.0,5958531,1416300372.0
acc,2024,82.30783870831206,0.00014359471087035884,4.0,5958531,1416300372.0
acc,2024,82.76007958033576,0.00012786236992215589,4.0,5958531,1416300372.0
acc,2024,83.21232045235945,0.00011361298710024813,4.0,5958531,1416300372.0
acc,2024,83.66456132438314,0.00010075676183217219,4.0,5958531,1416300372.0
acc,2024,84.11680219640684,8.919853266578063e-05,4.0,5958531,1416300372.0
acc,2024,84.56904306843053,7.884047807457676e-05,4.0,5958531,1416300372.0
acc,2024,85.02128394045423,6.95844736796507e-05,4.0,5958531,1416300372.0
acc,2024,85.47352481247792,6.133407380810635e-05,4.0,5958531,1416300372.0
acc,2024,85.92576568450161,5.399610793188829e-05,4.0,5958531,1416300372.0
acc,2024,86.3780065565253,4.748190172967608e-05,4.0,5958531,1416300372.0
acc,2024,86.830247428549,4.170814775743336e-05,4.0,5958531,1416300372.0
acc,2024,87.28248830057268,3.659746180078027e-05,4.0,5958531,1416300372.0
acc,2024,87.73472917259637,3.2078668014162724e-05,4.0,5958531,1416300372.0
acc,2024,88.18697004462007,2.8086859272858293e-05,4.0,5958531,1416300372.0
acc,2024,88.63921091664376,2.4563279302671328e-05,4.0,5958531,1416300372.0
acc,2024,89.09145178866746,2.1455070751456916e-05,4.0,5958531,1416300372.0
acc,2024,89.54369266069115,1.8714929118048663e-05,4.0,5958531,1416300372.0
acc,2024,89.99593353271484,1.6300697036142516e-05,4.0,5958531,1416300372.0
Minority_rate,2014,0.0,0.04696426477473404,4.0,8047147,1330218050.0
Minority_rate,2014,0.495678391959799,0.0476801517580607,4.0,8047147,1330218050.0
Minority_rate,2014,0.991356783919598,0.04816836549371225,4.0,8047147,1330218050.0
Minority_rate,2014,1.487035175879397,0.048423165327386934,4.0,8047147,1330218050.0
Minority_rate,2014,1.982713567839196,0.04844236915550381,4.0,8047147,1330218050.0
Minority_rate,2014,2.478391959798995,0.048227386916197754,4.0,8047147,1330218050.0
Minority_rate,2014,2.974070351758794,0.047783161873937434,4.0,8047147,1330218050.0
Minority_rate,2014,3.469748743718593,0.04711802238372224,4.0,8047147,1330218050.0
Minority_rate,2014,3.965427135678392,0.04624344999673609,4.0,8047147,1330218050.0
Minority_rate,2014,4.461105527638191,0.045173772670769385,4.0,8047147,1330218050.0
Minority_rate,2014,4.95678391959799,0.04392579430768639,4.0,8047147,1330218050.0
Minority_rate,2014,5.452462311557789,0.04251837379587435,4.0,8047147,1330218050.0
Minority_rate,2014,5.948140703517588,0.04097196808607445,4.0,8047147,1330218050.0
Minority_rate,2014,6.443819095477387,0.03930815453491917,4.0,8047147,1330218050.0
Minority_rate,2014,6.939497487437186,0.037549147822645755,4.0,8047147,1330218050.0
Minority_rate,2014,7.4351758793969855,0.03571732619849673,4.0,8047147,1330218050.0
Minority_rate,2014,7.930854271356784,0.03383478068593182,4.0,8047147,1330218050.0
Minority_rate,2014,8.426532663316584,0.031922899285806806,4.0,8047147,1330218050.0
Minority_rate,2014,8.922211055276382,0.03000199623117249,4.0,8047147,1330218050.0
Minority_rate,2014,9.417889447236181,0.02809099410109588,4.0,8047147,1330218050.0
Minority_rate,2014,9.91356783919598,0.026207164206472913,4.0,8047147,1330218050.0
Minority_rate,2014,10.409246231155779,0.024365928230459633,4.0,8047147,1330218050.0
Minority_rate,2014,10.904924623115578,0.02258072176379571,4.0,8047147,1330218050.0
Minority_rate,2014,11.400603015075378,0.020862918205645703,4.0,8047147,1330218050.0
Minority_rate,2014,11.896281407035175,0.01922180958858469,4.0,8047147,1330218050.0
Minority_rate,2014,12.391959798994975,0.017664639292984712,4.0,8047147,1330218050.0
Minority_rate,2014,12.887638190954775,0.01619668037883001,4.0,8047147,1330218050.0
Minority_rate,2014,13.383316582914574,0.014821352396705007,4.0,8047147,1330218050.0
Minority_rate,2014,13.878994974874372,0.013540369042946204,4.0,8047147,1330218050.0
Minority_rate,2014,14.374673366834172,0.012353908880742712,4.0,8047147,1330218050.0
Minority_rate,2014,14.870351758793971,0.011260801514814376,4.0,8047147,1330218050.0
Minority_rate,2014,15.366030150753769,0.010258722043997243,4.0,8047147,1330218050.0
Minority_rate,2014,15.861708542713568,0.009344387269454907,4.0,8047147,1330218050.0
Minority_rate,2014,16.357386934673368,0.00851374794402306,4.0,8047147,1330218050.0
Minority_rate,2014,16.853065326633168,0.007762172264678993,4.0,8047147,1330218050.0
Minority_rate,2014,17.348743718592967,0.00708461676970278,4.0,8047147,1330218050.0
Minority_rate,2014,17.844422110552763,0.006475781767829591,4.0,8047147,1330218050.0
Minority_rate,2014,18.340100502512563,0.005930249350634673,4.0,8047147,1330218050.0
Minority_rate,2014,18.835778894472362,0.0054426028930402584,4.0,8047147,1330218050.0
Minority_rate,2014,19.331457286432162,0.005007527702818856,4.0,8047147,1330218050.0
Minority_rate,2014,19.82713567839196,0.004619893127671698,4.0,8047147,1330218050.0
Minority_rate,2014,20.32281407035176,0.00427481695358695,4.0,8047147,1330218050.0
Minority_rate,2014,20.818492462311557,0.003967713336794112,4.0,8047147,1330218050.0
Minority_rate,2014,21.314170854271357,0.0036943258023374474,4.0,8047147,1330218050.0
Minority_rate,2014,21.809849246231156,0.003450747029079487,4.0,8047147,1330218050.0
Minority_rate,2014,22.305527638190956,0.0032334272325163856,4.0,8047147,1330218050.0
Minority_rate,2014,22.801206030150755,0.003039172970051609,4.0,8047147,1330218050.0
Minority_rate,2014,23.296884422110555,0.002865138140953091,4.0,8047147,1330218050.0
Minority_rate,2014,23.79256281407035,0.002708808851676044,4.0,8047147,1330218050.0
Minority_rate,2014,24.28824120603015,0.002567983679098553,4.0,8047147,1330218050.0
Minority_rate,2014,24.78391959798995,0.002440750703295266,4.0,8047147,1330218050.0
Minority_rate,2014,25.27959798994975,0.0023254625075238215,4.0,8047147,1330218050.0
Minority_rate,2014,25.77527638190955,0.0022207101658974103,4.0,8047147,1330218050.0
Minority_rate,2014,26.27095477386935,0.002125297065970731,4.0,8047147,1330218050.0
Minority_rate,2014,26.76663316582915,0.002038213248561821,4.0,8047147,1330218050.0
Minority_rate,2014,27.262311557788944,0.0019586107962199246,4.0,8047147,1330218050.0
Minority_rate,2014,27.757989949748744,0.0018857806651195726,4.0,8047147,1330218050.0
Minority_rate,2014,28.253668341708543,0.0018191312359429565,4.0,8047147,1330218050.0
Minority_rate,2014,28.749346733668343,0.0017581687568877307,4.0,8047147,1330218050.0
Minority_rate,2014,29.245025125628143,0.0017024797655218929,4.0,8047147,1330218050.0
Minority_rate,2014,29.740703517587942,0.0016517155069307333,4.0,8047147,1330218050.0
Minority_rate,2014,30.236381909547738,0.0016055783091748056,4.0,8047147,1330218050.0
Minority_rate,2014,30.732060301507538,0.001563809835538246,4.0,8047147,1330218050.0
Minority_rate,2014,31.227738693467337,0.0015261811019931367,4.0,8047147,1330218050.0
Minority_rate,2014,31.723417085427137,0.0014924841279235403,4.0,8047147,1330218050.0
Minority_rate,2014,32.21909547738694,0.0014625250762377456,4.0,8047147,1330218050.0
Minority_rate,2014,32.714773869346736,0.0014361187343476026,4.0,8047147,1330218050.0
