curve_family,group_name,rank_var,year,x,y,ci
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5245911528319497,0.4141243559116851,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5291272877581472,0.4160979935201359,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.534660809193011,0.4247844472146886,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5409639770607926,0.4279586847625167,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5474043013770693,0.428365508878047,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5524248377937904,0.433894213112618,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5558185447094259,0.4342733128997987,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5604452582458757,0.4377135833109559,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5647825409886774,0.4504197114382419,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5730795604179223,0.4614506575789627,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5767578550488075,0.462481320961369,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5819232523553846,0.4659385778599567,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.586367358758011,0.468919441802421,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.589454869734645,0.4753704543992975,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5929090081009032,0.4755671707099673,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5989704401321919,0.4813758279496595,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6078344743367943,0.4931077350266252,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6113441960582757,0.5023961059848999,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6167568111112179,0.5101546470732307,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6210576202559988,0.5109537192951247,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6258935594617923,0.5136857747728785,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6282640707427525,0.517885985216893,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6326495116791446,0.5222110488410701,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6365239994828409,0.5266600632722034,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6445926901748744,0.5446867055747443,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6500852126767223,0.5487916953763193,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6523990619472221,0.5517262584289647,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6534590104596463,0.551726399687052,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6593459411585608,0.5593255594997195,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6641558739029685,0.569777588643449,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6655843077677588,0.5700873231793594,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.669760916033227,0.5733088637363097,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.679637205465432,0.5863053048068784,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6842540171140377,0.5981434736127083,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.6922765413619189,0.6008438788315632,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7000670610831139,0.6091530341190924,0.1471101874188543
