省级,地级,city_level,new_hosp_beds,expanded_beds,decreased_beds,closed_beds,net_SEE_beds,net_CIE_beds,net_total_beds,city_pop,city_SEE,city_CIE,city_TotalNetExpansion,Dominance,GDP_2014,GDP_growth,GDP_growth_pct,Ppo_NetIn,Ppo_NetIn_rate,ResPop_2014,ResPop_growth,ResPop_growth_rate,pop_density_mean,FiscalRevenue_2014,FiscalRevenue_pc_2014,ln_FiscalRevenue_pc_2014,acc_2014,gini_2014,theil_2014,atkinson_05_2014,zero_access_pop_pct_2014,p90_p10_2014,p80_p20_2014,acc_2024,gini_2024,theil_2024,atkinson_05_2024,zero_access_pop_pct_2024,p90_p10_2024,p80_p20_2024,acc_delta,gini_delta,theil_delta,atkinson_05_delta,zero_access_pop_pct_delta,p90_p10_delta,p80_p20_delta
云南省,玉溪市,Medium/Small City,772.0,552.0,52.0,0.0,772.0,500.0,1272.0,2422584.3636363638,3.186679529464177,2.0639116123472645,5.250591141811442,1.1227679171169127,50511.0,63462.0,125.63995961275762,4.994790909090909,0.0225211246088663,228.9,-2.300000000000012,-0.0100480559196156,143.0,1135897.0,4962.415902140673,8.509647978179945,4.649250975414205,0.595342772970334,0.6992484403261665,0.4701674746778042,41.92796030269324,,,14.122968616770274,0.4828679242761792,0.459095097875311,0.3276177471704063,26.39534186989171,,,9.47371764135607,-0.1124748486941548,-0.2401533424508555,-0.14254972750739786,-15.532618432801534,,
云南省,红河哈尼族彝族自治州,Medium/Small City,6290.0,1410.0,200.0,0.0,6290.0,1210.0,7500.0,4667085.2727272725,13.47736249165286,2.5926245810651762,16.069987072718035,10.884737910587685,,,,,,,,,,,,,0.0,0.994068322067284,5.019109006680153,0.9928808345029536,99.13653530077156,,,0.0,0.695803025425505,0.9583530438433346,0.5768235019054493,50.53273275506562,,,0.0,-0.29826529664177903,-4.060755962836818,-0.4160573325975043,-48.60380254570594,,
云南省,西双版纳傣族自治州,Medium/Small City,1200.0,0.0,0.0,0.0,1200.0,0.0,1200.0,1181196.6363636365,10.159189105839738,0.0,10.159189105839738,10.159189105839738,,,,,,,,,,,,,0.0,0.959271482497494,2.976968661402942,0.9426370371183972,92.9745181767328,,,5.638601716166209,0.6474700325929914,0.8298477240824216,0.5004821142650002,41.149331958478726,,,5.638601716166209,-0.31180144990450265,-2.1471209373205205,-0.44215492285339697,-51.825186218254075,,
云南省,迪庆藏族自治州,Medium/Small City,386.0,0.0,0.0,0.0,386.0,0.0,386.0,417520.2727272727,9.245060065673458,0.0,9.245060065673458,9.245060065673458,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,,,0.0,0.7304355452131814,1.2019469114545012,0.6909207100105939,67.56880065546046,,,0.0,0.7304355452131814,1.2019469114545012,0.6909207100105939,-32.431199344539536,,
内蒙古自治区,乌兰察布市,Medium/Small City,1300.0,0.0,0.0,0.0,1300.0,0.0,1300.0,2227318.727272727,5.83661414992817,0.0,5.83661414992817,5.83661414992817,41138.0,35226.0,85.6288589625164,-78.34909090909092,-0.2930073163434602,211.71,-53.640000000000015,-0.2533654527419584,47.09090909090909,510240.0,2410.0892730622077,7.787419068563036,0.0,0.9731754109720652,3.3566285596508525,0.959839609361014,94.8653851283056,,,3.0330185890197754,0.6323665594858526,0.7836509671635139,0.4871537915899581,37.87477781536143,,,3.0330185890197754,-0.34080885148621254,-2.5729775924873386,-0.4726858177710559,-56.99060731294417,,
内蒙古自治区,乌海市,Medium/Small City,1538.0,162.0,0.0,0.0,1538.0,162.0,1700.0,544151.0909090909,28.264208704066483,2.97711431083145,31.241323014897933,25.287094393235034,108556.0,-2204.0,-2.0302885146836656,11.913497851059018,0.2709339939966206,55.42,0.3099999999999951,0.0055936485023456,278.0,751617.0,13562.197762540598,9.515041625244873,0.0,0.0,0.0,0.0,100.0,,,27.123596062494464,0.1100534710369423,0.0316702857755521,0.0205238140679224,0.5535940797724965,1.745298185045764,1.3002292222843737,27.123596062494464,0.1100534710369423,0.0316702857755521,0.0205238140679224,-99.4464059202275,,
内蒙古自治区,兴安盟,Medium/Small City,1520.0,740.0,0.0,0.0,1520.0,740.0,2260.0,1680348.9090909092,9.045740392228064,4.403847296216294,13.449587688444357,4.64189309601177,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,,,7.826209472074723,0.6040043694047452,0.7309481635499505,0.4845850425780884,42.7529802562936,,,7.826209472074723,0.6040043694047452,0.7309481635499505,0.4845850425780884,-57.2470197437064,,
内蒙古自治区,包头市,Large City,2480.0,382.0,0.0,0.0,2480.0,382.0,2862.0,2763193.5454545454,8.975122296733796,1.3824583537710928,10.357580650504888,7.5926639429627025,130676.0,34787.0,26.62080259573296,47.28673554747999,0.2110949947309366,267.55,9.659999999999968,0.0361054008596522,80.27272727272727,2343186.0,8757.93683423659,9.077715634985093,24.070917334248666,0.2241985105053012,0.2042550224879077,0.1713490693817378,14.269607223379213,,3.619340523587799,34.35192255866937,0.2173282642802062,0.1784134671994987,0.1486600616709581,11.961835524139843,,2.273259207633744,10.281005224420706,-0.006870246225094995,-0.025841555288409007,-0.022689007710779696,-2.3077716992393693,,-1.3460813159540552
内蒙古自治区,呼伦贝尔市,Medium/Small City,4050.0,250.0,200.0,0.0,4050.0,50.0,4100.0,2853211.727272727,14.194530189567235,0.17524111345144733,14.369771303018682,14.019289076115788,60152.0,20158.0,33.51177018220508,-24.101922030561003,-0.0948537714821834,242.29,-28.379999999999995,-0.1171323620454826,10.727272727272727,960318.0,3963.506541747493,8.284884402773512,0.0,0.0,0.0,0.0,100.0,,,0.0885679867802834,0.6318640795078337,0.8143730364173989,0.5340529297567111,49.87859441603021,,,0.0885679867802834,0.6318640795078337,0.8143730364173989,0.5340529297567111,-50.12140558396979,,
内蒙古自治区,呼和浩特市,Large City,4823.0,2579.0,0.0,400.0,4423.0,2579.0,7002.0,2987422.909090909,14.805402966351172,8.632858749767053,23.438261716118227,6.17254421658412,95961.0,17494.0,18.230322735277877,91.56089964582836,0.3673268650238927,315.8,48.13999999999999,0.1524382520582646,145.27272727272728,2115389.0,6698.508549715009,8.809640176078846,38.97957747880768,0.2556645289950033,0.2090036256666918,0.169074014296708,12.764859795644796,,3.114322897680157,64.7707424986915,0.2329189366146035,0.1816545593731968,0.14501390448936,8.523804132186651,174.1606045332512,2.362013533133705,25.791165019883827,-0.022745592380399804,-0.02734906629349501,-0.02406010980734799,-4.241055663458145,,-0.752309364546452
内蒙古自治区,巴彦淖尔市,Medium/Small City,2060.0,0.0,0.0,0.0,2060.0,0.0,2060.0,1738867.5454545454,11.846790777048573,0.0,11.846790777048573,11.846790777048573,51872.0,31227.0,60.20010795805059,-12.648517018779636,-0.0729707967421064,167.23,-18.289999999999992,-0.1093703282903784,27.636363636363637,620167.0,3708.467380254739,8.21837396519745,0.0,0.9740561409672236,3.470518979456949,0.9668882955826272,96.34828861210448,,,7.140808117389679,0.579063259682276,0.6670757736200952,0.4470776582177448,36.53286617583565,,,7.140808117389679,-0.3949928812849476,-2.803443205836854,-0.5198106373648824,-59.81542243626883,,
内蒙古自治区,赤峰市,Large City,7326.0,0.0,89.0,0.0,7326.0,-89.0,7237.0,4529095.454545454,16.17541531973573,-0.19650722951903904,15.978908090216692,16.37192254925477,41309.0,17478.0,42.310392408434,-51.89407888808555,-0.1132855020582453,419.27,-26.19999999999999,-0.0624895651966512,51.09090909090909,980258.0,2338.0113053640853,7.757055977505389,0.0,0.7300560393931927,1.1200310302152203,0.6533288861408966,62.02052294061842,,,16.53507394601803,0.5545404251684247,0.611486144740533,0.4199016608079156,35.44780220435325,,,16.53507394601803,-0.17551561422476802,-0.5085448854746873,-0.233427225332981,-26.57272073626517,,
内蒙古自治区,通辽市,Medium/Small City,2658.0,200.0,200.0,0.0,2658.0,0.0,2658.0,3277651.8181818184,8.109464175711159,0.0,8.109464175711159,8.109464175711159,60380.0,-51.0,-0.0844650546538589,-17.25504934033128,-0.0545309236078805,312.4,-34.71999999999997,-0.1111395646606913,59.63636363636363,1130563.0,3618.95966709347,8.193941878736087,0.0,0.6819527885200325,0.9692986777128816,0.5950377264012772,54.544155812489336,,,0.0,0.6861259764244848,1.00489801746508,0.6138161906123466,56.96809243018348,,,0.0,0.0041731879044523135,0.03559933975219831,0.018778464211069434,2.423936617694146,,
内蒙古自治区,鄂尔多斯市,Medium/Small City,906.0,0.0,0.0,0.0,906.0,0.0,906.0,2065526.5454545454,4.386290759582677,0.0,4.386290759582677,4.386290759582677,200152.0,85186.0,42.560653903033696,51.87186620782864,0.3185948857570072,206.5,17.55000000000001,0.0849878934624698,18.0,4300782.0,20827.031476997578,9.94400701219321,0.0,0.6723055518451333,0.9733059167863496,0.6052517880861004,57.29863536591279,,,9.524985184103755,0.5277589450527571,0.6168981350678798,0.4351453858401942,38.08284721207163,,,9.524985184103755,-0.1445466067923762,-0.35640778171846976,-0.17010640224590617,-19.21578815384116,,
内蒙古自治区,锡林郭勒盟,Medium/Small City,1057.0,249.0,0.0,0.0,1057.0,249.0,1306.0,1070806.0909090908,9.871068244509425,2.3253509866441315,12.196419231153557,7.545717257865293,,,,,,,,,,,,,0.0,0.8065113834111655,1.5983455449397177,0.7944909451510798,78.76581267233445,,,0.0,0.7789020819173256,1.4759288150517482,0.7698459731451265,76.702126684809,,,0.0,-0.02760930149383989,-0.12241672988796948,-0.02464497200595328,-2.063685987525446,,
内蒙古自治区,阿拉善盟,Medium/Small City,207.0,0.0,0.0,0.0,207.0,0.0,207.0,253091.54545454544,8.178858745685625,0.0,8.178858745685625,8.178858745685625,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,,,16.15725736095481,0.4821662824338656,0.5924798131685557,0.4404895183270667,43.09231916007168,,,16.15725736095481,0.4821662824338656,0.5924798131685557,0.4404895183270667,-56.90768083992832,,
北京市,北京市,Mega City,10337.0,6056.0,2278.0,1150.0,9187.0,3778.0,12965.0,20414068.363636363,4.5003278309603525,1.8506845047750315,6.351012335735384,2.6496433261853207,99995.0,128172.0,128.17840892044603,799.9872655886628,0.5765730622217455,2171.1,12.099999999999907,0.0055732117359863,856.1818181818181,40271609.0,18548.942471558195,9.828168056790966,22.79165708584104,0.1426652974050329,0.0574011607912101,0.038527811480072,0.8676886501204273,2.1570980699559894,1.4598306552873392,28.654725888111265,0.1323730409229622,0.0512060183934076,0.0338541356541132,0.3426210447437648,1.9293849912389167,1.4012175671729592,5.863068802270224,-0.010292256482070689,-0.0061951423978025,-0.0046736758259587965,-0.5250676053766625,-0.2277130787170727,-0.05861308811438004
吉林省,吉林市,Large City,0.0,485.0,0.0,0.0,0.0,485.0,485.0,4606007.181818182,0.0,1.0529727394140762,1.0529727394140762,-1.0529727394140762,55548.0,-9037.0,-16.268812558507957,-42.992699245579,-0.1048782736839874,381.28331895371,-27.59115178873805,-0.0723639100300838,151.8181818181818,1311855.0,3440.6304571621363,8.143410006005958,10.84092465192912,0.5867706661828471,0.674438104473033,0.4445448857878464,34.43822919824362,,,16.20276165008545,0.493694066176226,0.5038421737809429,0.3563357840033102,28.00864413793015,,,5.361836998156329,-0.0930766000066211,-0.17059593069209011,-0.08820910178453623,-6.429585060313467,,
吉林省,四平市,Medium/Small City,0.0,701.0,70.0,0.0,0.0,631.0,631.0,2372802.090909091,0.0,2.659303118526186,2.659303118526186,-2.659303118526186,36900.0,-1860.0,-5.040650406504065,-93.66035711749984,-0.3457754105513559,181.345734460758,-14.777361233455991,-0.0814872281247603,216.36363636363637,578526.0,3190.182563269439,8.067833424006352,8.374382019042969,0.5195810232432305,0.5950952871584039,0.4240677063471432,36.06325925893953,,,12.379369240540724,0.4410499857214622,0.4091470280649631,0.2961521149104338,22.116235341589945,,,4.004987221497755,-0.07853103752176832,-0.18594825909344076,-0.12791559143670939,-13.947023917349586,,
吉林省,延边朝鲜族自治州,Medium/Small City,0.0,0.0,18.0,0.0,0.0,-18.0,-18.0,2360554.3636363638,0.0,-0.07625327455823358,-0.07625327455823358,0.07625327455823358,,,,,,,,,,,,,0.0,0.6328693167443054,0.8678145751157053,0.5604173078710346,51.03640656850757,,,4.397667142597878,0.5794969195026655,0.7088604784378455,0.4789075322413649,41.78087487757468,,,4.397667142597878,-0.05337239724163989,-0.15895409667785976,-0.08150977562966971,-9.25553169093289,,
